"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;col1;col4;col6;col5;col1_am;col1_coef;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_rdth;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_jrea;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_rep;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_nn1;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_nn2;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_nn3;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_po;0;0;0;0;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_caisson;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_suppdia;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_sdc;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_supp_inno;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_ctc;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_sc_v;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_si_v;0;0;0;0;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:43";="590065223";mnt_tot;0;0;0;0;0;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";coefgeo;;1;1;;;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";coefp;;0.993;0.993;;;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";coefrep;;0.9853;0.9841;;;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";coefseg;;0.9897;0.9931;;;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_ghs;7853293.1693;5439256.9321;2414036.2372;5038334.2705;7268633.7615;7798320.1172;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_sejc;-5165.786582;-5165.786582;0;-4710.639444;-4710.639444;-5129.626076;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_ghs50;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_exh;55929.346225;32925.99711;23003.349114;32302.843708;54946.2078;55537.840801;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_9615;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_rap;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_ant;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_rdth;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_jrea;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_rep;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_nn1;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_nn2;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_nn3;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_po;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_caisson;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_suppdia;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_sdc;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_supp_inno;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_ctc;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_sc_v;189286.93308;123900.16375;65386.769324;119731.98093;182994.41454;187961.92455;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_si_v;0;0;0;0;0;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:59";="620003350";mnt_tot;8093343.6621;5590917.3064;2502426.3557;5185658.4557;7501863.7444;8036690.2564;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";coefgeo;;1;1;;;;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";coefp;;0.993;0.993;;;;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";coefrep;;1;1;;;;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";coefseg;;1.0023;1.0013;;;;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_ghs;3669992.1365;2585774.0229;1084218.1136;2361731.3448;3359402.0781;3644302.1915;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_sejc;-11570.70669;-7942.816557;-3627.890134;-6309.773473;-9729.58532;-11489.71174;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_ghs50;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_exh;18464.623811;6705.036195;11759.587616;6602.6855247;17317.840381;18335.371444;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_9615;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_rap;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_ant;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_rdth;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_jrea;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_rep;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_nn1;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_nn2;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_nn3;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_po;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_caisson;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_suppdia;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_sdc;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_ctc;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_sc_v;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_si_v;0;0;0;0;0;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:49";="590000600";mnt_tot;3676886.0536;2584536.2425;1092349.8111;2362024.2569;3366990.3332;3651147.8512;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";coefgeo;;1;1;;;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";coefp;;0.993;0.993;;;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";coefrep;;0.9853;0.9841;;;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";coefseg;;0.9897;0.9931;;;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_ghs;17659965.598;11933515.118;5726450.4792;11182899.258;16543728.591;17536345.838;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_sejc;-10015.32181;-10015.32181;0;-9411.190874;-9411.190874;-9945.214558;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_ghs50;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_exh;75719.913111;45741.778243;29978.134868;44660.09474;73624.722137;75189.873719;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_9615;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_rap;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_ant;1648.0726651;1255.7512282;392.32143689;1246.9609696;1636.5361565;1636.5361565;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_rdth;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_jrea;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_rep;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_nn1;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_nn2;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_nn3;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_po;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_caisson;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_suppdia;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_sdc;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_supp_inno;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_ctc;0;0;0;0;0;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_sc_v;133960.56298;89903.167603;44057.395374;86198.023864;127447.07498;133022.83904;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_si_v;40647.737711;0;40647.737711;0;36543.889663;40363.203547;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:31";="620025346";mnt_tot;17901926.562;12060400.494;5841526.0686;11305593.147;16773569.623;17776613.076;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";coefgeo;;1;1;;;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";coefp;;0.993;0.993;;;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";coefrep;;0.9853;0.9841;;;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";coefseg;;0.9897;0.9931;;;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_ghs;6432895.7814;4685644.2128;1747251.5686;4223422.2653;5784031.3781;6387865.5109;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_sejc;-27317.28618;-22685.66886;-4631.617312;-19101.85981;-22891.83061;-27126.06517;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_ghs50;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_exh;392514.71205;274796.68244;117718.02961;270061.23796;385318.06094;389767.10906;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_9615;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_rap;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_ant;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_rdth;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_jrea;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_rep;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_nn1;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_nn2;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_nn3;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_po;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_caisson;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_suppdia;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_sdc;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_ctc;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_sc_v;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_si_v;0;0;0;0;0;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:02";="590001749";mnt_tot;6798093.2072;4937755.2263;1860337.9809;4474381.6434;6146457.6085;6750506.5548;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";coefgeo;;1;1;;;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";coefp;;0.993;0.993;;;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";coefrep;;1;1;;;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";coefseg;;1.0023;1.0013;;;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_ghs;3798078.9211;2761783.9067;1036295.0145;2562017.3265;3514991.2186;3771492.3687;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_sejc;-1553.875713;-1553.875713;0;-1542.998583;-1542.998583;-1542.998583;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_ghs50;-3063.179145;-3063.179145;0;-3041.736891;-3041.736891;-3041.736891;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_exh;47411.182447;33959.848416;13451.334031;29961.871261;43298.360726;47079.30417;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_9615;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_rap;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_ant;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_rdth;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_jrea;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_rep;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_nn1;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_nn2;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_nn3;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_po;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_caisson;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_suppdia;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_sdc;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_supp_inno;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_ctc;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_sc_v;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_si_v;0;0;0;0;0;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:10";="590781670";mnt_tot;3840873.0487;2791126.7002;1049746.3485;2587394.4623;3553704.8438;3813986.9374;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";coefgeo;;1;1;;;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";coefp;;0.993;0.993;;;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";coefrep;;1;1;;;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";coefseg;;1.0023;1.0013;;;;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_ghs;32628892.017;23878774.292;8750117.7245;22199566.537;30359477.536;32400489.772;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_sejc;-38863.69996;-30532.35327;-8331.346689;-29876.85809;-37526.34167;-38591.65406;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_ghs50;-2390.08458;-2390.08458;0;-2373.353988;-2373.353988;-2373.353988;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_exh;1064702.6496;763283.44342;301419.20623;741466.83272;1027379.8641;1057249.7311;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_9615;1344.595705;0;1344.595705;0;1068.1468281;1335.1835351;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_rap;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_ant;15262.258572;12046.6437;3215.614872;11535.09158;14728.197148;15155.422762;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_rdth;24047.172011;19551.46518;4495.706831;18854.361607;23318.59849;23878.841807;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_jrea;1247317.5341;744579.64339;502737.89073;717802.69797;1196057.7902;1238586.3114;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_rep;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_nn1;263923.44814;174359.06561;89564.38253;169719.42948;258388.37097;262075.984;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_nn2;121489.83643;82962.535968;38527.300464;82272.683252;120228.25885;120639.40758;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_nn3;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_po;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_caisson;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_suppdia;55357.380368;39892.422024;15464.958344;38566.789313;53923.492949;54969.878705;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_sdc;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_supp_inno;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_ctc;0;0;0;0;0;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:06";="020000261";mnt_sc_v;132671.85857;75710.885445;56960.973126;71402.586628;126399.58839;131743.15556;2023.7;X020000261;29AUG23;14:50:19
