"champ";"statut";"annee";"periode";"date du resultat";"ipe";let_ghm;adnp_11;adnp_10;adnp_21;adnp_20;adnp_v1;adnp_v0;adnp_x1;adnp_x0;Total_Dans;Total_Hors;Total;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 18:53:49";="800000069";Z;0;0;1;0;0;6;0;0;1;6;7;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";K;0;0;2;0;0;0;0;0;2;0;2;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";M;48;0;0;0;0;78;0;0;48;78;126;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";Z;8;0;0;0;0;26;0;0;8;26;34;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";C;14;0;383;0;8;328;0;0;405;328;733;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";K;5;0;126;0;1;49;0;0;132;49;181;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";M;40;3;283;9;14;2513;0;0;337;2525;2862;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";Z;3;0;17;0;2;63;0;0;22;63;85;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";C;9;21;43;4;114;187;0;0;166;212;378;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";K;3;0;7;0;69;35;0;0;79;35;114;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";M;46;29;38;10;139;2025;0;0;223;2064;2287;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:16";="620100057";Z;3;0;1;1;12;60;0;0;16;61;77;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";C;22;0;172;1;7;207;0;0;201;208;409;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";K;20;0;113;0;23;66;0;0;156;66;222;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";M;102;0;229;6;24;1543;0;0;355;1549;1904;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";Z;3;0;2;0;10;43;0;0;15;43;58;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";C;1;0;0;0;181;196;0;0;182;196;378;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";K;0;0;0;0;15;5;0;0;15;5;20;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";M;10;0;0;0;271;2419;0;0;281;2419;2700;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";Z;2;0;0;0;2;38;0;0;4;38;42;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";C;1;0;207;221;0;1;0;0;208;222;430;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";K;1;0;91;49;0;0;0;0;92;49;141;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";M;86;2;318;2144;0;8;0;0;404;2154;2558;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:45";="590783239";Z;1;0;16;21;0;0;0;0;17;21;38;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:04";="590785374";K;0;0;46;0;4;0;0;0;50;0;50;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:04";="590785374";M;1;0;225;0;19;67;0;0;245;67;312;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:04";="590785374";Z;0;0;22;0;0;4;0;0;22;4;26;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";C;39;0;334;1;14;322;0;0;387;323;710;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";K;23;0;260;2;0;133;0;0;283;135;418;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";M;174;0;310;4;0;2203;0;0;484;2207;2691;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:40";="020000063";Z;3;0;0;0;0;16;0;0;3;16;19;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";C;4;0;142;0;0;3;0;0;146;3;149;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";K;2;0;42;0;0;0;0;0;44;0;44;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";M;30;0;60;1;0;18;0;0;90;19;109;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:10";="590000188";Z;34;1;25;0;0;9;0;0;59;10;69;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";C;12;1;43;61;0;172;0;0;55;234;289;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";K;0;0;16;22;0;2;0;0;16;24;40;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";M;46;26;48;67;0;1555;0;0;94;1648;1742;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";Z;0;0;2;4;0;25;0;0;2;29;31;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";C;21;0;107;4;0;172;0;0;128;176;304;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";K;2;0;16;0;0;15;0;0;18;15;33;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";M;72;1;29;10;0;1018;0;0;101;1029;1130;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:52";="590782637";Z;0;0;0;0;0;3;0;0;0;3;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";C;38;5;54;5;24;151;0;0;116;161;277;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";K;6;0;11;0;5;15;0;0;22;15;37;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";M;78;8;61;13;230;1450;0;0;369;1471;1840;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:40";="590781803";Z;0;0;0;0;0;15;0;0;0;15;15;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";C;3;0;198;3;0;173;0;0;201;176;377;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";K;1;0;47;1;0;18;0;0;48;19;67;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";M;66;0;102;9;0;1491;0;0;168;1500;1668;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";Z;0;0;0;1;0;21;0;0;0;22;22;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";C;37;0;830;0;95;530;0;0;962;530;1492;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";K;13;0;417;0;29;168;0;0;459;168;627;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";M;105;0;503;0;94;2462;0;0;702;2462;3164;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";Z;0;0;4;0;4;42;0;0;8;42;50;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";C;5;1;207;149;0;58;0;0;212;208;420;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";K;0;0;72;16;0;4;0;0;72;20;92;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";M;29;1;183;1020;0;520;0;0;212;1541;1753;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:10";="590781902";Z;1;0;32;44;0;23;0;0;33;67;100;2023.7;X590781902;07SEP23;20:00:41
