"champ";"statut";"annee";"periode";"date du resultat";"ipe";let_ghm;adnp_11;adnp_10;adnp_21;adnp_20;adnp_v1;adnp_v0;adnp_x1;adnp_x0;Total_Dans;Total_Hors;Total;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 10:19:40";="600100648";M;0;15;0;1;0;221;0;0;0;237;237;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:40";="600100648";Z;0;0;0;0;0;661;0;0;0;661;661;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:25";="620000026";C;0;0;0;24;0;1205;0;0;0;1229;1229;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:25";="620000026";K;0;0;0;5;0;815;0;0;0;820;820;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:25";="620000026";M;0;0;0;1;0;307;0;0;0;308;308;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:25";="620000026";Z;0;0;0;0;0;1013;0;0;0;1013;1013;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 14:21:19";="620003350";K;0;0;0;0;0;1;0;0;0;1;1;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:19";="620003350";M;0;0;0;11;0;619;0;0;0;630;630;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:19";="620003350";Z;0;0;0;0;0;122;0;0;0;122;122;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:22";="590000600";M;0;0;0;0;0;199;0;0;0;199;199;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:22";="590000600";Z;0;0;0;0;0;46;0;0;0;46;46;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";C;0;0;0;8;0;1510;0;0;0;1518;1518;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";K;0;0;0;4;0;1203;0;0;0;1207;1207;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";M;0;0;0;21;0;455;0;0;0;476;476;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";Z;0;0;0;0;0;578;0;0;0;578;578;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:29";="590001749";C;0;0;0;0;0;1;0;0;0;1;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:29";="590001749";K;0;0;0;0;0;458;0;0;0;458;458;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:29";="590001749";M;0;2;0;2;0;260;0;0;0;264;264;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:29";="590001749";Z;0;0;0;0;0;565;0;0;0;565;565;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:40";="590781670";M;0;15;0;84;0;3;0;0;0;102;102;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:40";="590781670";Z;0;1;0;68;0;22;0;0;0;91;91;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:50";="020000261";C;0;0;0;7;0;854;0;0;0;861;861;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:50";="020000261";K;0;1;0;7;0;657;0;0;0;665;665;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:50";="020000261";M;0;2;0;32;0;1031;0;0;0;1065;1065;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:50";="020000261";Z;0;0;0;0;0;8451;0;0;0;8451;8451;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:45";="620100651";C;0;0;0;0;0;638;0;0;0;638;638;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:45";="620100651";K;0;0;0;0;0;996;0;0;0;996;996;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:45";="620100651";M;0;0;0;0;0;4347;0;0;0;4347;4347;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:45";="620100651";Z;0;0;0;0;0;6914;0;0;0;6914;6914;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:40:14";="620027839";K;0;0;0;0;0;18;0;0;0;18;18;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:14";="620027839";Z;0;0;0;0;0;16552;0;0;0;16552;16552;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:35:43";="590780284";C;0;19;0;323;0;730;0;0;0;1072;1072;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:43";="590780284";K;0;23;0;616;0;1022;0;0;0;1661;1661;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:43";="590780284";M;0;225;0;1435;0;1473;0;0;0;3133;3133;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:43";="590780284";Z;0;11;0;548;0;249;0;0;0;808;808;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:47";="020000287";C;0;0;0;0;0;374;0;0;0;374;374;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:47";="020000287";K;0;0;0;1;0;438;0;0;0;439;439;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:47";="020000287";M;0;0;0;0;0;128;0;0;0;128;128;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:47";="020000287";Z;0;0;0;0;0;959;0;0;0;959;959;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";C;0;32;0;1174;0;1228;0;0;0;2434;2434;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";K;0;33;0;778;0;785;0;0;0;1596;1596;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";M;0;134;0;2898;0;4700;0;0;0;7732;7732;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";Z;0;90;0;1830;0;2958;0;0;0;4878;4878;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:30";="590782421";C;0;15;0;1701;0;589;0;0;0;2305;2305;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:30";="590782421";K;0;3;0;1409;0;380;0;0;0;1792;1792;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:30";="590782421";M;0;11;0;2017;0;2148;0;0;0;4176;4176;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:30";="590782421";Z;0;1;0;1790;0;11159;0;0;0;12950;12950;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:11:49";="800000051";M;0;2;0;125;0;5;0;0;0;132;132;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:49";="800000051";Z;0;0;0;21;0;5;0;0;0;26;26;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 14:11:20";="590782165";C;0;0;0;0;0;952;0;0;0;952;952;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:20";="590782165";K;0;0;0;0;0;1188;0;0;0;1188;1188;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:20";="590782165";M;0;0;0;1;0;1471;0;0;0;1472;1472;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:20";="590782165";Z;0;0;0;0;0;1466;0;0;0;1466;1466;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";C;0;0;0;0;0;954;0;0;0;954;954;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";K;0;0;0;0;0;735;0;0;0;735;735;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";M;0;0;0;0;0;1247;0;0;0;1247;1247;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";Z;0;0;0;0;0;3028;0;0;0;3028;3028;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";C;0;0;0;0;0;225;0;0;0;225;225;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";K;0;0;0;0;0;46;0;0;0;46;46;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";M;0;0;0;0;0;229;0;0;0;229;229;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";Z;0;0;0;0;0;1554;0;0;0;1554;1554;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";C;0;0;0;0;0;8;0;0;0;8;8;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";K;0;0;0;0;0;35;0;0;0;35;35;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";M;0;2;0;2;0;868;0;0;0;872;872;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";Z;0;0;0;0;0;1217;0;0;0;1217;1217;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";C;0;15;0;565;0;1009;0;0;0;1589;1589;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";K;0;31;0;1161;0;1243;0;0;0;2435;2435;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";M;0;9;0;380;0;545;0;0;0;934;934;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";Z;0;18;0;527;0;1013;0;0;0;1558;1558;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:34:35";="590781795";M;0;0;0;0;0;16;0;0;0;16;16;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:35";="590781795";Z;0;0;0;0;0;200;0;0;0;200;200;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:58";="620100677";M;0;0;0;0;0;1047;0;0;0;1047;1047;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:58";="620100677";Z;0;0;0;0;0;1522;0;0;0;1522;1522;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";C;0;0;0;0;0;1790;0;0;0;1790;1790;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";K;0;0;0;0;0;1248;0;0;0;1248;1248;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";M;0;0;0;0;0;2567;0;0;0;2567;2567;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";Z;0;0;0;0;0;8768;0;0;0;8768;8768;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="620103440";C;0;22;0;1381;0;410;0;0;0;1813;1813;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="620103440";K;0;1;0;778;0;235;0;0;0;1014;1014;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="620103440";M;0;4;0;917;0;3234;0;0;0;4155;4155;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:39";="620103440";Z;0;0;0;57;0;15347;0;0;0;15404;15404;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:34";="800000085";M;0;0;0;40;0;120;0;0;0;160;160;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:34";="800000085";Z;0;1;0;54;0;75;0;0;0;130;130;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";C;0;0;0;1;0;7611;0;0;0;7612;7612;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";K;0;0;0;1;0;8523;0;0;0;8524;8524;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";M;0;1;0;2;0;24354;0;0;0;24357;24357;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";Z;0;0;0;0;0;31074;0;0;0;31074;31074;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:13";="020004404";C;0;0;0;7;0;1105;0;0;0;1112;1112;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:13";="020004404";K;0;0;0;26;0;815;0;0;0;841;841;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:13";="020004404";M;0;1;0;0;0;1131;0;0;0;1132;1132;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:13";="020004404";Z;0;0;0;0;0;584;0;0;0;584;584;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:45";="590781605";C;0;3;0;0;0;1033;0;0;0;1036;1036;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:45";="590781605";K;0;0;0;66;0;1498;0;0;0;1564;1564;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:45";="590781605";M;0;0;0;4;0;1295;0;0;0;1299;1299;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:45";="590781605";Z;0;0;0;1;0;4193;0;0;0;4194;4194;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:15";="590781811";Z;0;0;0;0;0;1;0;0;0;1;1;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";C;0;0;0;0;0;280;0;0;0;280;280;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";K;0;0;0;0;0;81;0;0;0;81;81;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";M;0;0;0;2;0;227;0;0;0;229;229;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";Z;0;0;0;0;0;213;0;0;0;213;213;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:23";="600100713";C;0;1;0;0;0;1102;0;0;0;1103;1103;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:23";="600100713";K;0;0;0;2;0;790;0;0;0;792;792;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:23";="600100713";M;0;0;0;42;0;690;0;0;0;732;732;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:23";="600100713";Z;0;0;0;0;0;13910;0;0;0;13910;13910;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:36";="020000048";M;0;0;0;0;0;1;0;0;0;1;1;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:36";="020000048";Z;0;0;0;0;0;1;0;0;0;1;1;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:48";="590782215";C;0;1;0;76;0;4655;0;0;0;4732;4732;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:48";="590782215";K;0;0;0;34;0;3333;0;0;0;3367;3367;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:48";="590782215";M;0;4;0;142;0;5283;0;0;0;5429;5429;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:48";="590782215";Z;0;0;0;42;0;18222;0;0;0;18264;18264;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:31";="620100685";C;0;0;0;8;0;3419;0;0;0;3427;3427;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:31";="620100685";K;0;0;0;3;0;2170;0;0;0;2173;2173;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:31";="620100685";M;0;0;0;14;0;3530;0;0;0;3544;3544;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:31";="620100685";Z;0;0;0;0;0;9270;0;0;0;9270;9270;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:49";="800000069";C;0;0;0;0;0;1;0;0;0;1;1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:49";="800000069";K;0;0;0;0;0;327;0;0;0;327;327;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:49";="800000069";M;0;0;0;1;0;116;0;0;0;117;117;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:49";="800000069";Z;0;0;0;0;0;1273;0;0;0;1273;1273;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";C;0;0;0;0;0;1162;0;0;0;1162;1162;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";K;0;0;0;0;0;717;0;0;0;717;717;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";M;0;0;0;0;0;929;0;0;0;929;929;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";Z;0;0;0;0;0;4030;0;0;0;4030;4030;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:15";="620100057";C;0;22;0;124;0;1272;0;0;0;1418;1418;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:15";="620100057";K;0;2;0;26;0;1096;0;0;0;1124;1124;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:15";="620100057";M;0;5;0;94;0;2659;0;0;0;2758;2758;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:15";="620100057";Z;0;0;0;16;0;7970;0;0;0;7986;7986;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";C;0;0;0;1;0;1376;0;0;0;1377;1377;2023.7;X600101984;01SEP23;12:20:52
