"champ";"statut";"annee";"periode";"date du resultat";"ipe";let_ghm;adnp_11;adnp_10;adnp_21;adnp_20;adnp_v1;adnp_v0;adnp_x1;adnp_x0;Total_Dans;Total_Hors;Total;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:21:20";="620003350";C;0;0;0;0;0;1;0;0;0;1;1;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:20";="620003350";M;0;0;0;0;0;750;0;0;0;750;750;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:20";="620003350";Z;0;0;0;0;0;103;0;0;0;103;103;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:22";="590000600";M;0;0;0;0;0;187;0;0;0;187;187;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:22";="590000600";Z;0;0;0;0;0;112;0;0;0;112;112;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";C;0;0;0;5;0;761;0;0;0;766;766;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";K;0;0;0;0;0;482;0;0;0;482;482;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";M;0;2;0;1;0;1657;0;0;0;1660;1660;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:57";="620025346";Z;0;0;0;0;0;556;0;0;0;556;556;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:30";="590001749";K;0;0;0;0;0;363;0;0;0;363;363;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:30";="590001749";M;0;27;0;2;0;288;0;0;0;317;317;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:30";="590001749";Z;0;1;0;0;0;219;0;0;0;220;220;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:40";="590781670";C;0;1;0;0;0;0;0;0;0;1;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:40";="590781670";M;0;21;0;101;0;60;0;0;0;182;182;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:40";="590781670";Z;0;1;0;2;0;10;0;0;0;13;13;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:51";="020000261";C;0;0;0;11;0;869;0;0;0;880;880;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:51";="020000261";K;0;2;0;20;0;679;0;0;0;701;701;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:51";="020000261";M;0;11;0;8;0;3673;0;0;0;3692;3692;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:51";="020000261";Z;0;1;0;0;0;691;0;0;0;692;692;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:46";="620100651";C;0;0;0;0;0;997;0;0;0;997;997;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:46";="620100651";K;0;0;0;0;0;684;0;0;0;684;684;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:46";="620100651";M;0;0;0;0;0;6478;0;0;0;6478;6478;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:46";="620100651";Z;0;0;0;0;0;797;0;0;0;797;797;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/30 08:35:44";="590780284";C;0;56;0;432;0;825;0;0;0;1313;1313;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:44";="590780284";K;0;31;0;319;0;663;0;0;0;1013;1013;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:44";="590780284";M;0;158;0;658;0;1862;0;0;0;2678;2678;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:44";="590780284";Z;0;3;0;1;0;113;0;0;0;117;117;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:48";="020000287";C;0;0;0;0;0;153;0;0;0;153;153;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:48";="020000287";K;0;0;0;1;0;132;0;0;0;133;133;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:48";="020000287";M;0;0;0;1;0;1511;0;0;0;1512;1512;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:48";="020000287";Z;0;0;0;0;0;307;0;0;0;307;307;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";C;0;54;0;328;0;714;0;0;0;1096;1096;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";K;0;2;0;47;0;73;0;0;0;122;122;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";M;0;376;0;1540;0;4886;0;0;0;6802;6802;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:32:50";="590797353";Z;0;46;0;321;0;823;0;0;0;1190;1190;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:31";="590782421";C;0;66;0;1101;0;1310;0;0;0;2477;2477;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:31";="590782421";K;0;42;0;321;0;188;0;0;0;551;551;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:31";="590782421";M;0;296;0;898;0;7265;0;0;0;8459;8459;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:31";="590782421";Z;0;9;0;254;0;1607;0;0;0;1870;1870;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:11:50";="800000051";M;0;41;0;2;0;25;0;0;0;68;68;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:50";="800000051";Z;0;11;0;108;0;14;0;0;0;133;133;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:11";="800000135";M;0;4;0;2;0;12;0;0;0;18;18;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:11";="800000135";Z;0;1;0;2;0;51;0;0;0;54;54;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:21";="590782165";C;0;0;0;0;0;973;0;0;0;973;973;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:21";="590782165";K;0;0;0;0;0;190;0;0;0;190;190;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:21";="590782165";M;0;0;0;0;0;2302;0;0;0;2302;2302;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:21";="590782165";Z;0;0;0;0;0;582;0;0;0;582;582;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";C;0;0;0;0;0;1053;0;0;0;1053;1053;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";K;0;0;0;0;0;112;0;0;0;112;112;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";M;0;1;0;2;0;4063;0;0;0;4066;4066;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:21";="620101360";Z;0;0;0;0;0;1289;0;0;0;1289;1289;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";C;0;0;0;2;0;255;0;0;0;257;257;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";K;0;0;0;0;0;24;0;0;0;24;24;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";M;0;0;0;0;0;1122;0;0;0;1122;1122;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:55:59";="590781662";Z;0;0;0;0;0;432;0;0;0;432;432;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";C;0;0;0;1;0;45;0;0;0;46;46;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";K;0;0;0;0;0;5;0;0;0;5;5;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";M;0;0;0;1;0;921;0;0;0;922;922;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:42";="590781621";Z;0;0;0;0;0;356;0;0;0;356;356;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";C;0;32;0;231;0;478;0;0;0;741;741;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";K;0;4;0;165;0;256;0;0;0;425;425;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";M;0;32;0;258;0;425;0;0;0;715;715;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:30";="590052056";Z;0;12;0;97;0;168;0;0;0;277;277;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:34:37";="590781795";M;0;0;0;0;0;125;0;0;0;125;125;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:37";="590781795";Z;0;0;0;0;0;78;0;0;0;78;78;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:58";="620100677";M;0;0;0;0;0;118;0;0;0;118;118;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:58";="620100677";Z;0;0;0;0;0;340;0;0;0;340;340;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";C;0;0;0;0;0;2078;0;0;0;2078;2078;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";K;0;0;0;0;0;838;0;0;0;838;838;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";M;0;2;0;0;0;6620;0;0;0;6622;6622;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:35";="590781415";Z;0;0;0;0;0;1100;0;0;0;1100;1100;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:40";="620103440";C;0;31;0;1172;0;932;0;0;0;2135;2135;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:40";="620103440";K;0;37;0;381;0;283;0;0;0;701;701;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:40";="620103440";M;0;65;0;847;0;5005;0;0;0;5917;5917;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:40";="620103440";Z;0;4;0;138;0;780;0;0;0;922;922;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:35";="800000085";K;0;0;0;1;0;0;0;0;0;1;1;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:35";="800000085";M;0;0;0;95;0;265;0;0;0;360;360;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:35";="800000085";Z;0;0;0;110;0;71;0;0;0;181;181;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";C;0;3;0;0;0;12138;0;0;0;12141;12141;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";K;0;1;0;1;0;3798;0;0;0;3800;3800;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";M;0;0;0;0;0;24235;0;0;0;24235;24235;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:47:06";="590780193";Z;0;0;0;0;0;3095;0;0;0;3095;3095;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:14";="020004404";C;0;0;0;1;0;439;0;0;0;440;440;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:14";="020004404";K;0;0;0;0;0;29;0;0;0;29;29;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:14";="020004404";M;0;1;0;0;0;2361;0;0;0;2362;2362;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:14";="020004404";Z;0;0;0;0;0;328;0;0;0;328;328;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:46";="590781605";C;0;0;0;0;0;997;0;0;0;997;997;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:46";="590781605";K;0;0;0;0;0;216;0;0;0;216;216;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:46";="590781605";M;0;0;0;0;0;3412;0;0;0;3412;3412;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:46";="590781605";Z;0;0;0;0;0;451;0;0;0;451;451;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:15";="590781811";K;0;0;0;0;0;49;0;0;0;49;49;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:15";="590781811";Z;0;0;0;0;0;87;0;0;0;87;87;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";C;0;0;0;0;0;159;0;0;0;159;159;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";K;0;0;0;0;0;184;0;0;0;184;184;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";M;0;4;0;1;0;699;0;0;0;704;704;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:50";="800000093";Z;0;0;0;0;0;168;0;0;0;168;168;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:52:24";="600100713";C;0;14;0;2;0;1466;0;0;0;1482;1482;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:24";="600100713";K;0;2;0;1;0;624;0;0;0;627;627;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:24";="600100713";M;0;60;0;1;0;5482;0;0;0;5543;5543;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:24";="600100713";Z;0;1;0;0;0;1138;0;0;0;1139;1139;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:37";="020000048";M;0;1;0;1;0;57;0;0;0;59;59;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:37";="020000048";Z;0;1;0;0;0;47;0;0;0;48;48;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:49";="590782215";C;0;0;0;10;0;5007;0;0;0;5017;5017;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:49";="590782215";K;0;3;0;33;0;1562;0;0;0;1598;1598;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:49";="590782215";M;0;2;0;19;0;12226;0;0;0;12247;12247;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:49";="590782215";Z;0;0;0;0;0;2193;0;0;0;2193;2193;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:32";="620100685";C;0;0;0;0;0;2161;0;0;0;2161;2161;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:32";="620100685";K;0;0;0;0;0;950;0;0;0;950;950;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:32";="620100685";M;0;0;0;0;0;7604;0;0;0;7604;7604;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:32";="620100685";Z;0;0;0;0;0;1633;0;0;0;1633;1633;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:50";="800000069";K;0;0;0;0;0;209;0;0;0;209;209;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:50";="800000069";M;0;0;0;0;0;390;0;0;0;390;390;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:50";="800000069";Z;0;0;0;0;0;116;0;0;0;116;116;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";K;0;1;0;2;0;2;0;0;0;5;5;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";M;0;4;0;0;0;42;0;0;0;46;46;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:45";="020000071";Z;0;1;0;0;0;7;0;0;0;8;8;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";C;0;0;0;0;0;1865;0;0;0;1865;1865;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:46";="600100721";K;0;0;0;0;0;697;0;0;0;697;697;2023.7;X600100721;01SEP23;9:18:13
