"champ";"statut";"annee";"periode";"date du resultat";"ipe";let_ghm;adnp_11;adnp_10;adnp_21;adnp_20;adnp_v1;adnp_v0;adnp_x1;adnp_x0;Total_Dans;Total_Hors;Total;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";K;6;0;174;0;11;6;0;0;191;6;197;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";M;8;0;303;0;18;174;0;0;329;174;503;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:28";="600101984";Z;0;0;0;0;0;5015;0;0;0;5015;5015;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";C;0;0;0;0;143;5;0;0;143;5;148;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";K;0;0;0;0;99;2;0;0;99;2;101;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";M;0;0;0;0;271;69;0;0;271;69;340;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:56";="800000028";Z;0;0;0;1;0;956;0;0;0;957;957;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";C;0;0;284;1;0;0;0;0;284;1;285;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";K;1;0;78;2;0;0;0;0;79;2;81;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";M;12;0;336;70;0;0;0;0;348;70;418;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:44";="590783239";Z;0;0;2;3570;0;2;0;0;2;3572;3574;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:03";="590785374";K;0;0;14;0;0;0;0;0;14;0;14;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:03";="590785374";M;0;0;91;0;8;1;0;0;99;1;100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:03";="590785374";Z;0;0;0;0;0;207;0;0;0;207;207;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";C;3;0;560;0;0;3;0;0;563;3;566;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";K;1;0;236;1;0;1;0;0;237;2;239;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";M;10;0;208;0;0;220;0;0;218;220;438;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:39";="020000063";Z;0;0;0;12;0;8942;0;0;0;8954;8954;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:09";="590000188";C;0;0;52;0;0;0;0;0;52;0;52;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:09";="590000188";K;2;0;113;0;0;1;0;0;115;1;116;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:09";="590000188";M;20;0;224;0;0;2;0;0;244;2;246;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:09";="590000188";Z;0;0;0;0;0;6535;0;0;0;6535;6535;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";C;0;0;31;37;0;4;0;0;31;41;72;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";K;0;0;78;75;0;4;0;0;78;79;157;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";M;0;4;40;34;0;186;0;0;40;224;264;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:23";="620103432";Z;0;0;0;198;0;350;0;0;0;548;548;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";C;1;0;180;2;0;10;0;0;181;12;193;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";K;0;0;35;2;0;10;0;0;35;12;47;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";M;2;0;200;1;0;311;0;0;202;312;514;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:51";="590782637";Z;0;0;0;5;0;186;0;0;0;191;191;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";C;4;0;22;0;0;1;0;0;26;1;27;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";K;2;0;25;1;0;1;0;0;27;2;29;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";M;7;0;74;7;2;564;0;0;83;571;654;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:39";="590781803";Z;0;0;0;0;0;144;0;0;0;144;144;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";C;2;0;95;0;0;2;0;0;97;2;99;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";K;0;0;92;0;0;1;0;0;92;1;93;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";M;8;0;130;1;0;36;0;0;138;37;175;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:02";="590780227";Z;0;0;0;20;0;271;0;0;0;291;291;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";C;7;0;717;0;519;9;0;0;1243;9;1252;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";K;0;0;225;0;37;43;0;0;262;43;305;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";M;6;0;456;0;183;129;0;0;645;129;774;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:52";="800000044";Z;1;0;1;0;0;8341;0;0;2;8341;8343;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:09";="590781902";C;0;0;147;3;0;1;0;0;147;4;151;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:09";="590781902";K;0;0;117;6;0;1;0;0;117;7;124;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:09";="590781902";M;1;0;344;108;0;92;0;0;345;200;545;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:09";="590781902";Z;0;0;58;279;0;22;0;0;58;301;359;2023.7;X590781902;07SEP23;20:00:41
