"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;col1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/22 19:10:31";="590782439";nbsc;;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";eff;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbsejc;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";ghs50;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_exh;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbjXsup;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_9615;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_rdth;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_rap;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_ant;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbj_rea;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbrep;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_nn1;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_nn2;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_nn3;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbcaisson;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbsuppdia;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_sdc;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nb_ctc;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbsi;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:26";="590049565";nbsc;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";eff;10;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbsejc;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";ghs50;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_exh;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbjXsup;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_9615;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_rdth;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_rap;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_ant;2;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbj_rea;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbrep;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_nn1;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_nn2;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_nn3;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbcaisson;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbsuppdia;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_sdc;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nb_ctc;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbsi;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:28";="020000253";nbsc;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";eff;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbsejc;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";ghs50;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_exh;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbjXsup;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_9615;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_rdth;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_rap;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_ant;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbj_rea;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbrep;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_nn1;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_nn2;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_nn3;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbcaisson;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbsuppdia;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_sdc;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nb_ctc;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbsi;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:33";="620003376";nbsc;;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:11";="620101337";eff;127;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:11";="620101337";nbsejc;0;2023.7;X620101337;25AUG23;12:05:23
