"champ";"statut";"annee";"periode";"date du resultat";"ipe";modent;passage_urg;COUNT;PERCENT;count2;percent2;evol;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";62;4;0.0252000252;1;0.0073605182;242.36754237;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";71;133;0.8379008379;112;0.8243780362;1.6403641404;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";72;1;0.0063000063;;0;;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";73;2;0.0126000126;1;0.0073605182;71.183771184;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";74;;0;1;0.0073605182;-100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";76;1;0.0063000063;1;0.0073605182;-14.40811441;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";7R;5;0.0315000315;5;0.0368025909;-14.40811441;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";8;13956;87.922887923;8504;62.593846607;40.465705;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";85;1766;11.125811126;4911;36.147504784;-69.22108126;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:07";="020000253";87;5;0.0315000315;48;0.3533048727;-91.08417858;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";01;14;0.1069273658;12;0.0852757248;25.390157591;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";62;;0;1;0.0071063104;-100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";71;43;0.3284197663;75;0.5329732803;-38.37969398;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";72;16;0.1222027037;16;0.1137009665;7.4772779348;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";73;;0;1;0.0071063104;-100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";7R;4;0.0305506759;14;0.0994883457;-69.2922063;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";8;11875;90.697319178;9667;68.696702672;32.025724162;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";85;1127;8.6076529443;4277;30.393689596;-71.67947341;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:26";="620003376";87;14;0.1069273658;9;0.0639567936;67.186876787;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";01;3;0.0172980453;8;0.0452207337;-61.74753503;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";62;34;0.1960445136;35;0.19784071;-0.907900264;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";64;15;0.0864902266;20;0.1130518343;-23.49507006;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";71;358;2.0642334083;377;2.1310270759;-3.134341575;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";72;1;0.0057660151;3;0.0169577751;-65.99780891;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";74;20;0.1153203021;27;0.1526199763;-24.43957537;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";76;18;0.1037882719;18;0.1017466508;2.0065732572;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";7R;4;0.0230640604;4;0.0226103669;2.0065732572;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";8;13841;79.807415095;8938;50.522864733;57.96296492;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";85;1976;11.393645851;7484;42.303996382;-73.06721155;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:31";="620101337";N;1073;6.1869342098;777;4.3920637612;40.866220212;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";62;6;0.8810572687;10;1.3106159895;-32.7753304;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";63;;0;1;0.131061599;-100;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";66;5;0.7342143906;8;1.0484927916;-29.9743025;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";71;156;22.907488987;125;16.382699869;39.827312775;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";72;2;0.2936857562;;0;;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";74;1;0.1468428781;;0;;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";8;503;73.861967695;604;79.161205767;-6.694236174;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";87;8;1.174743025;8;1.0484927916;12.041116006;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:34";="800000077";8U;;0;7;0.9174311927;-100;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";62;9;2.6162790698;12;3.8961038961;-32.84883721;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";71;65;18.895348837;156;50.649350649;-62.69379845;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";72;4;1.1627906977;2;0.6493506494;79.069767442;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";74;6;1.7441860465;1;0.3246753247;437.20930233;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";8;208;60.465116279;94;30.519480519;98.119742702;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";87;28;8.1395348837;40;12.987012987;-37.3255814;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:48";="590782645";8U;24;6.976744186;3;0.974025974;616.27906977;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";62;16;6.25;17;6.6929133858;-6.617647059;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";63;2;0.78125;2;0.7874015748;-0.78125;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";71;202;78.90625;193;75.984251969;3.8455310881;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";72;1;0.390625;;0;;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";8;30;11.71875;33;12.992125984;-9.801136364;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";85;1;0.390625;;0;;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";87;4;1.5625;8;3.1496062992;-50.390625;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:14";="600100572";8U;;0;1;0.3937007874;-100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:44:20";="020004495";62;21;0.987770461;15;0.748502994;31.966133584;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:20";="020004495";71;48;2.2577610536;52;2.5948103792;-12.98936247;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:20";="020004495";74;2;0.0940733772;;0;;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:20";="020004495";8;1615;75.964252117;677;33.78243513;124.86316284;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:20";="020004495";85;440;20.696142992;1260;62.874251497;-67.08327734;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:15";="020000055";62;38;14.503816794;22;15.384615385;-5.72519084;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:15";="020000055";71;66;25.190839695;42;29.370629371;-14.23118866;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:15";="020000055";73;1;0.3816793893;;0;;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:15";="020000055";74;2;0.7633587786;3;2.0979020979;-63.61323155;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:15";="020000055";76;1;0.3816793893;;0;;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:15";="020000055";8;154;58.778625954;76;53.146853147;10.596625151;2023.7;X020000055;29AUG23;9:24:09
