"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893011119;9301111;9301111;I000109;33073.669;32432.17184;40.16;-641.49716;32432.17184;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893071779;9307177;9307177;I000402;12170.007;11244.525;9;-925.482;11244.525;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893071830;9307183;9307183;I000402;1849.296;1753.1792;5.4;-96.1168;1753.1792;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126523;9312652;9312652;I000280;9945.07;10107.9;18;81.415;10026.485;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126523;9312652;9312652;I999999;5615.5;5615.5;10;0;5615.5;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126691;9312669;9312669;I000273;1123.1;1123.1;1;0;1123.1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126691;9312669;9312669;I000280;22210.418;22462;20;91.862;22302.28;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126691;9312669;9312669;I999999;11287.67;11231;10;-56.67;11231;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126752;9312675;9312675;I000273;281.104;280.775;1;-0.329;280.775;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893126752;9312675;9312675;I000280;3976.219;3930.85;14;-45.369;3930.85;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893201664;9320166;9320166;I000452;1427.97;582.012;1;-845.958;582.012;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893287880;9328788;9328788;I000205;1378.35;1837.8;18;229.725;1608.075;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893287880;9328788;9328788;I000206;76.575;102.1;1;12.7625;89.3375;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893287880;9328788;9328788;I999999;382.875;510.5;5;63.8125;446.6875;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893287941;9328794;9328794;I000205;11639.4;15519.2;76;1939.9;13579.3;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893287941;9328794;9328794;I000206;765.75;1021;5;127.625;893.375;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893287941;9328794;9328794;I999999;6585.45;8780.6;43;1097.575;7683.025;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318799;9331879;9331879;I000310;3014.721;2956.767;11;-57.954;2956.767;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318799;9331879;9331879;I000588;274.067;268.797;1;-5.27;268.797;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318850;9331885;9331885;I000310;9867.567;9676.674;18;-190.893;9676.674;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318850;9331885;9331885;I000311;1096.368;1075.186;2;-21.182;1075.186;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318850;9331885;9331885;I000588;548.197;537.593;1;-10.604;537.593;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318911;9331891;9331891;I000310;5149.019;5053.346;47;-95.673;5053.346;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893318911;9331891;9331891;I000311;219.283;215.036;2;-4.247;215.036;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893326206;9332620;9332620;I000076;5978.18;6230.376;9;126.098;6104.278;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893326206;9332620;9332620;I000077;16737.407;17306.6;25;284.5935;17022.0005;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893326206;9332620;9332620;I000078;4615.416;4845.848;7;115.216;4730.632;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893385166;9338516;9338516;I000236;36488.673;33302.878;7;-3185.795;33302.878;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893413982;9341398;9341398;I000280;1487.998;1544.268;11;23.0215;1511.0195;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893413982;9341398;9341398;I999999;708.235;701.94;5;-6.295;701.94;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893475676;9347567;9347567;I000070;3088.525;3088.525;11;0;3088.525;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893475676;9347567;9347567;I000418;842.325;842.325;3;0;842.325;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893475966;9347596;9347596;I000070;2807.75;2807.75;5;0;2807.75;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893475966;9347596;9347596;I000072;1123.1;1123.1;2;0;1123.1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893475966;9347596;9347596;I000418;6924.069;7300.15;13;188.0405;7112.1095;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476048;9347604;9347604;I000069;1139.129;1123.1;1;-16.029;1123.1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476048;9347604;9347604;I000070;37403.857;37062.3;33;-341.557;37062.3;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476048;9347604;9347604;I000072;25884.183;25831.3;23;-52.883;25831.3;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476048;9347604;9347604;I000418;12828.272;13477.2;12;272.738;13101.01;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476048;9347604;9347604;I999999;23816.841;23585.1;21;-231.7415;23585.0995;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476109;9347610;9347610;I000070;701.935;701.94;5;0.0025;701.9375;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893476109;9347610;9347610;I000418;421.161;421.164;3;0.0015;421.1625;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893659502;9365950;9365950;I000203;2034.44;2034.445;1;0.0025;2034.4425;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893689547;9368954;9368954;I000154;4900.8;4631.25;15;-269.55;4631.25;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893740507;9374050;9374050;I000463;8964.348;8790.81;3;-173.538;8790.81;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893740507;9374050;9374050;I999999;6504.44;6446.594;2.2;-57.846;6446.594;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893740675;9374067;9374067;I000463;11951.897;11721.08;1;-230.817;11721.08;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893740675;9374067;9374067;I000582;23919.12;23442.16;2;-476.96;23442.16;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893740675;9374067;9374067;I999999;23903.611;23442.16;2;-461.451;23442.16;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893913444;9391344;9391344;I000539;25843.598;24038.424;8.64;-1805.174;24038.424;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893913444;9391344;9391344;I999999;9648.45;8346.675;3;-1301.775;8346.675;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893949924;9394992;9394992;I000386;15925.183;15552.5678;58.52;-372.6152;15552.5678;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893951064;9395106;9395106;I000013;2921.285;2629.157;1;-292.128;2629.157;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893951064;9395106;9395106;I000271;29212.85;26291.57;10;-2921.28;26291.57;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893951125;9395112;9395112;I000278;4520.065;4492.4;2;-27.665;4492.4;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893951125;9395112;9395112;I000280;44623.32;44924;20;-18.25;44605.07;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400893951125;9395112;9395112;I999999;11359.95;11231;5;-128.95;11231;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894000372;9400037;9400037;I000163;3895.461;3555.852;3;-339.609;3555.852;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894000372;9400037;9400037;I000165;2596.98;2370.568;2;-226.412;2370.568;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894000433;9400043;9400043;I000204;9178.995;8811.83;5;-367.165;8811.83;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894000433;9400043;9400043;I000506;44059.176;42296.784;24;-1762.392;42296.784;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894020592;9402059;9402059;I000103;17757.675;15093.975;13;-2663.7;15093.975;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894020592;9402059;9402059;I000104;21855.6;18577.2;16;-3278.4;18577.2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894020592;9402059;9402059;I000530;19123.65;16255.05;14;-2868.6;16255.05;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000284;1215.519;2294.439;17;539.46;1754.979;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000285;837.812;1619.604;12;390.896;1228.708;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000287;46712.111;89078.22;660;21002.375;67714.486;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000288;4320.428;8098.02;60;1888.796;6209.224;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000289;9868.722;11472.195;85;-971.6895;8897.0325;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000290;11934.127;21054.852;156;4259.23;16193.357;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000291;693.576;1349.67;10;328.047;1021.623;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I000292;10469.242;19975.116;148;4752.937;15222.179;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894023036;9402303;9402303;I999999;801.669;1619.604;12;408.9675;1210.6365;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894036913;9403691;9403691;I000228;5775.308;6079.26;4;151.976;5927.284;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894036913;9403691;9403691;I000229;44758.636;47114.265;31;1177.8145;45936.4505;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894036913;9403691;9403691;I000231;1443.83;1519.815;1;37.9925;1481.8225;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894036913;9403691;9403691;I999999;10106.789;10638.705;7;265.958;10372.747;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894062295;9406229;9406229;I000008;5153.167;5954.472;9;400.6525;5553.8195;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894062646;9406264;9406264;I999999;1945.01;1687.1;1;-257.91;1687.1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894067610;9406761;9406761;I999999;39151.042;38394.2;13;-756.842;38394.2;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894121299;9412129;9412129;I000043;137031.644;134119.05408;63.36;-2912.58992;134119.05408;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894121299;9412129;9412129;I000500;40610.167;39837.76196;18.82;-772.40504;39837.76196;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894121299;9412129;9412129;I000587;145153.755;142268.64938;67.21;-2885.10562;142268.64938;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894138389;9413838;9413838;I000427;63523.998;62291.94512;64.63;-1232.05288;62291.94512;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894138389;9413838;9413838;I000428;165605.97;162393.74194;168.489;-3212.228064;162393.74194;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894138389;9413838;9413838;I000586;85945.838;84392.42944;87.56;-1553.42056;84392.41744;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894138389;9413838;9413838;I999999;5474.161;5368.49968;5.57;-105.66132;5368.49968;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894153177;9415317;9415317;I999999;330.804;231.48;6;-99.324;231.48;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894179832;9417983;9417983;I000370;2531.77;2531.832;31;0.031;2531.801;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894179832;9417983;9417983;I000512;4083.5;4083.6;50;0.05;4083.55;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894182443;9418244;9418244;I000532;3560.637;3491.82;1;-68.817;3491.82;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894187356;9418735;9418735;I000507;12291.688;11624.085;99;-667.603;11624.085;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894187875;9418787;9418787;I000285;2024.545;2024.505;15;-0.04;2024.505;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894187875;9418787;9418787;I000287;674.85;674.835;5;-0.015;674.835;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894187875;9418787;9418787;I000290;404.909;404.901;3;-0.008;404.901;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894187875;9418787;9418787;I000292;1079.76;1079.736;8;-0.024;1079.736;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000211;178148.163;173714.886;66;-4433.277;173714.886;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000392;102570.807;99597.682;38;-2973.125;99597.682;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000420;70180.81;67503.182;26;-2677.628;67503.182;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000426;37789.717;36728.618;14;-1061.099;36728.618;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000476;404846.409;394746.562;150;-10099.847;394746.562;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000477;59382.55;57574.978;22;-1807.572;57574.978;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000501;48586.699;47316.79;18;-1269.909;47316.79;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000502;10797.052;10588.172;4;-208.88;10588.172;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000525;86375.103;84375.392;32;-1999.711;84375.392;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000526;21592.833;21176.344;8;-416.489;21176.344;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I000632;5398.54;4964.102;2;-434.438;4964.102;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894197232;9419723;9419723;I999999;53984.01;52610.876;20;-1373.134;52610.876;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894199472;9419947;9419947;I000370;943.402;9800.64;120;4428.619;5372.021;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894250203;9425020;9425020;I000335;27153.767;26547.066;13;-606.701;26547.066;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000228;6503.932;18699.06772;37.06;6097.56786;12601.49986;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000229;644.138;2098.97792;4.16;727.41996;1371.55796;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000231;18857.026;52423.9918;103.9;16783.4829;35640.5089;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000232;7682.841;19153.17352;37.96;5735.16626;13418.00726;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000233;632.122;2018.248;4;693.063;1325.185;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000503;1010.951;3027.372;6;1008.2105;2019.1615;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000600;1193.787;3844.76244;7.62;1325.48772;2519.27472;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I000601;419.319;1009.124;2;294.9025;714.2215;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894274674;9427467;9427467;I999999;19649.814;59467.67732;117.86;19908.93166;39558.74566;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894307365;9430736;9430736;I000457;36848.122;34580.936;52;-2267.186;34580.936;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894307365;9430736;9430736;I999999;42332.362;39901.08;60;-2431.282;39901.08;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894312628;9431262;9431262;I000569;226540.392;221595.776;64;-4944.616;221595.776;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894312628;9431262;9431262;I000590;184026.119;180046.568;52;-3979.551;180046.568;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894351368;9435136;9435136;I000456;372773.797;365569.05;66;-7204.747;365569.05;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894356042;9435604;9435604;I000162;2683.586;5709.17016;30.08;1512.79208;4196.37808;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894356042;9435604;9435604;I000163;612.05;1199.48472;6.86;293.71736;905.76736;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894356042;9435604;9435604;I000167;1549.665;3037.17924;17.37;743.75712;2293.42212;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894356042;9435604;9435604;I999999;236.455;661.94085;2.65;212.742925;449.197925;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894357803;9435780;9435780;I000439;747.743;733.281;3;-14.462;733.281;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894357971;9435797;9435797;I000439;498.499;488.855;1;-9.644;488.855;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894373131;9437313;9437313;I000603;65051.371;63792.08;71;-1259.291;63792.08;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000264;35174.285;34637.23092;13.96;-537.05408;34637.23092;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000265;15180.502;14887.062;6;-293.44;14887.062;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000266;187223.928;183607.098;74;-3616.83;183607.098;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000397;5010.134;4912.73046;1.98;-97.40354;4912.73046;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000419;69576.801;68232.3675;27.5;-1344.4335;68232.3675;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000471;177471.8;164998.2705;66.5;-12473.5295;164998.2705;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000580;3795.081;3721.7655;1.5;-73.3155;3721.7655;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000581;17710.726;17368.239;7;-342.487;17368.239;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000615;10120.416;9924.708;4;-195.708;9924.708;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I000616;7590.312;7443.531;3;-146.781;7443.531;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:46";="590781415";3400894389798;9438979;9438979;I999999;45059.922;44189.76237;17.81;-870.15963;44189.76237;2023.7;X590781415;31AUG23;10:37:00
