"champ";"statut";"annee";"periode";"date du resultat";"ipe";code1;COUNT;PERCENT;pcum;scum;count_atu;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZCJC0010;7;0.0154123916;97.897309437;44463;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZZQX1280;7;0.0154123916;97.912721828;44470;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZZQX1880;7;0.0154123916;97.92813422;44477;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BAFA0130;6;0.0132106213;97.941344841;44483;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BGQP0070;6;0.0132106213;97.954555463;44489;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EBQF0050;6;0.0132106213;97.967766084;44495;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EHNE0010;6;0.0132106213;97.980976705;44501;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";GAQE0010;6;0.0132106213;97.994187327;44507;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBMD0500;6;0.0132106213;98.007397948;44513;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HEAE0030;6;0.0132106213;98.020608569;44519;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HFFC0010;6;0.0132106213;98.033819191;44525;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HFLH0010;6;0.0132106213;98.047029812;44531;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGQE0050;6;0.0132106213;98.060240433;44537;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HJFA0040;6;0.0132106213;98.073451055;44543;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JAQJ0010;6;0.0132106213;98.086661676;44549;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LHQN0020;6;0.0132106213;98.099872297;44555;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LMMA0100;6;0.0132106213;98.113082919;44561;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MCCA0050;6;0.0132106213;98.12629354;44567;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MDQK0020;6;0.0132106213;98.139504161;44573;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MZLH0020;6;0.0132106213;98.152714783;44579;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NZHB0020;6;0.0132106213;98.165925404;44585;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NZLH0020;6;0.0132106213;98.179136025;44591;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NZQK0050;6;0.0132106213;98.192346647;44597;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";PCLB0030;6;0.0132106213;98.205557268;44603;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AEKA0010;5;0.0110088511;98.216566119;44608;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AELA0020;5;0.0110088511;98.22757497;44613;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AHPA0090;5;0.0110088511;98.238583821;44618;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BAFA0050;5;0.0110088511;98.249592673;44623;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";GFQL0060;5;0.0110088511;98.260601524;44628;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBFD2970;5;0.0110088511;98.271610375;44633;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HESE0010;5;0.0110088511;98.282619226;44638;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGFC0210;5;0.0110088511;98.293628077;44643;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKFA0310;5;0.0110088511;98.304636928;44648;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKQE0010;5;0.0110088511;98.315645779;44653;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JLHA0010;5;0.0110088511;98.32665463;44658;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JMHA0010;5;0.0110088511;98.337663481;44663;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";KCHJ0010;5;0.0110088511;98.348672333;44668;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";KEQL0020;5;0.0110088511;98.359681184;44673;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LAQK0020;5;0.0110088511;98.370690035;44678;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LAQN0010;5;0.0110088511;98.381698886;44683;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LCQJ0010;5;0.0110088511;98.392707737;44688;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LHNH0010;5;0.0110088511;98.403716588;44693;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LJQK0020;5;0.0110088511;98.414725439;44698;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MZQK0030;5;0.0110088511;98.42573429;44703;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NBCA0140;5;0.0110088511;98.436743141;44708;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NDPA0110;5;0.0110088511;98.447751993;44713;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NEKA0050;5;0.0110088511;98.458760844;44718;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NEKA0150;5;0.0110088511;98.469769695;44723;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";YYYY0330;5;0.0110088511;98.480778546;44728;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";YYYY0750;5;0.0110088511;98.491787397;44733;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZCQA0010;5;0.0110088511;98.502796248;44738;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AAMP1730;4;0.0088070809;98.511603329;44742;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AHLB0060;4;0.0088070809;98.52041041;44746;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BAGA0010;4;0.0088070809;98.529217491;44750;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EGJA0010;4;0.0088070809;98.538024572;44754;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";FGRD0030;4;0.0088070809;98.546831653;44758;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";GLQP0110;4;0.0088070809;98.555638734;44762;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBFD0240;4;0.0088070809;98.564445814;44766;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HEGE0020;4;0.0088070809;98.573252895;44770;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HFCA0040;4;0.0088070809;98.582059976;44774;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGAE0010;4;0.0088070809;98.590867057;44778;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHCA0020;4;0.0088070809;98.599674138;44782;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHMA0020;4;0.0088070809;98.608481219;44786;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HMQH0050;4;0.0088070809;98.6172883;44790;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HNCJ0010;4;0.0088070809;98.626095381;44794;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HPPC0030;4;0.0088070809;98.634902462;44798;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JANM0010;4;0.0088070809;98.643709542;44802;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JCLE0020;4;0.0088070809;98.652516623;44806;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JCQE0040;4;0.0088070809;98.661323704;44810;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JJPC0030;4;0.0088070809;98.670130785;44814;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKFE0010;4;0.0088070809;98.678937866;44818;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKFE0030;4;0.0088070809;98.687744947;44822;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKHA0020;4;0.0088070809;98.696552028;44826;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";KZQL0030;4;0.0088070809;98.705359109;44830;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LDQK0050;4;0.0088070809;98.71416619;44834;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LJQK0010;4;0.0088070809;98.722973271;44838;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LMMA0120;4;0.0088070809;98.731780351;44842;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MCCB0080;4;0.0088070809;98.740587432;44846;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MEKA0060;4;0.0088070809;98.749394513;44850;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NAQK0070;4;0.0088070809;98.758201594;44854;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NAQK0230;4;0.0088070809;98.767008675;44858;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NBGA0070;4;0.0088070809;98.775815756;44862;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NFRP0010;4;0.0088070809;98.784622837;44866;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";QEHJ0030;4;0.0088070809;98.793429918;44870;4;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";QZFA0010;4;0.0088070809;98.802236999;44874;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";QZFA0070;4;0.0088070809;98.811044079;44878;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZCJA0020;4;0.0088070809;98.81985116;44882;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZZQH0330;4;0.0088070809;98.828658241;44886;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZZQX0450;4;0.0088070809;98.837465322;44890;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ACQH0020;3;0.0066053107;98.844070633;44893;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AHNH0010;3;0.0066053107;98.850675943;44896;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BEPP0020;3;0.0066053107;98.857281254;44899;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BGQP0040;3;0.0066053107;98.863886565;44902;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BZQM0010;3;0.0066053107;98.870491875;44905;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";DZQJ0010;3;0.0066053107;98.877097186;44908;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EBQJ0010;3;0.0066053107;98.883702497;44911;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EGFA0010;3;0.0066053107;98.890307807;44914;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";FGRP0030;3;0.0066053107;98.896913118;44917;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBFD0350;3;0.0066053107;98.903518429;44920;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBLD0310;3;0.0066053107;98.910123739;44923;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBLD0350;3;0.0066053107;98.91672905;44926;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBMD0470;3;0.0066053107;98.923334361;44929;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HFCB0010;3;0.0066053107;98.929939671;44932;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGCC0260;3;0.0066053107;98.936544982;44935;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGFA0070;3;0.0066053107;98.943150293;44938;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGGE0010;3;0.0066053107;98.949755604;44941;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGPC0150;3;0.0066053107;98.956360914;44944;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHFA0090;3;0.0066053107;98.962966225;44947;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHFA0140;3;0.0066053107;98.969571536;44950;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHMA0030;3;0.0066053107;98.976176846;44953;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHSA0010;3;0.0066053107;98.982782157;44956;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHSE0030;3;0.0066053107;98.989387468;44959;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HJAD0010;3;0.0066053107;98.995992778;44962;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HJQD0010;3;0.0066053107;99.002598089;44965;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HLHJ0060;3;0.0066053107;99.0092034;44968;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HMQH0010;3;0.0066053107;99.01580871;44971;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HPFC0010;3;0.0066053107;99.022414021;44974;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HQQH0020;3;0.0066053107;99.029019332;44977;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JDDB0070;3;0.0066053107;99.035624642;44980;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKNE0010;3;0.0066053107;99.042229953;44983;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";JKQJ0010;3;0.0066053107;99.048835264;44986;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";KCFA0050;3;0.0066053107;99.055440574;44989;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LAQK0110;3;0.0066053107;99.062045885;44992;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LCQK0010;3;0.0066053107;99.068651196;44995;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LDQK0020;3;0.0066053107;99.075256506;44998;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";LMMC0150;3;0.0066053107;99.081861817;45001;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MBCB0020;3;0.0066053107;99.088467128;45004;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";MEMC0030;3;0.0066053107;99.095072438;45007;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NCCA0170;3;0.0066053107;99.101677749;45010;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NDQK0030;3;0.0066053107;99.10828306;45013;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NFQH0010;3;0.0066053107;99.11488837;45016;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NFQK0040;3;0.0066053107;99.121493681;45019;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";NJEA0030;3;0.0066053107;99.128098992;45022;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";QBFA0040;3;0.0066053107;99.134704302;45025;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";QEFA0080;3;0.0066053107;99.141309613;45028;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";QZQX0040;3;0.0066053107;99.147914924;45031;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";YYYY4050;3;0.0066053107;99.154520234;45034;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZCQM0010;3;0.0066053107;99.161125545;45037;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ZZQX2000;3;0.0066053107;99.167730856;45040;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ACQN0040;2;0.0044035404;99.172134396;45042;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";AMQP0100;2;0.0044035404;99.176537937;45044;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";BDGP0030;2;0.0044035404;99.180941477;45046;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EGCA0020;2;0.0044035404;99.185345017;45048;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EGFA0070;2;0.0044035404;99.189748558;45050;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EHCA0080;2;0.0044035404;99.194152098;45052;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ELQJ0010;2;0.0044035404;99.198555639;45054;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";ELQJ0030;2;0.0044035404;99.202959179;45056;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EMQJ0010;2;0.0044035404;99.20736272;45058;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";EQQP0050;2;0.0044035404;99.21176626;45060;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";FCFC0050;2;0.0044035404;99.216169801;45062;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";FELF0060;2;0.0044035404;99.220573341;45064;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";FGRB0010;2;0.0044035404;99.224976881;45066;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";GGJB0010;2;0.0044035404;99.229380422;45068;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HBFD0010;2;0.0044035404;99.233783962;45070;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HEFE0020;2;0.0044035404;99.238187503;45072;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HELE0020;2;0.0044035404;99.242591043;45074;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HEQX0050;2;0.0044035404;99.246994584;45076;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGLE0010;2;0.0044035404;99.251398124;45078;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGPC0050;2;0.0044035404;99.255801665;45080;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGQL0010;2;0.0044035404;99.260205205;45082;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HGSA0010;2;0.0044035404;99.264608745;45084;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHCA0030;2;0.0044035404;99.269012286;45086;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHFA0180;2;0.0044035404;99.273415826;45088;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HHFA0230;2;0.0044035404;99.277819367;45090;0;2023.7;X620100651;29AUG23;16:27:45
"mco";"dgf";"2023";"7";"2023/08/29 16:27:56";="620100651";HJFE4290;2;0.0044035404;99.282222907;45092;0;2023.7;X620100651;29AUG23;16:27:45
