"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois_e;semaine_e;ponder;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee_e;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 08:35:54";="590780284";1;;1;0;93;93;0;0;0;0;2023;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:54";="590780284";3;;2;4.5;74.5;74.5;50;0;0;0;2023;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:54";="590780284";5;;2;0.5;56.5;56.5;100;0;0;0;2023;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:54";="590780284";99;;5;2;71;59;60;0;0;0;9999;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";12;;10;10.2;69.8;75;40;0;30;10;2022;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";1;;29;6.5862068966;71.344827586;74;65.517241379;0;6.8965517241;6.8965517241;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";2;;15;4.8666666667;42.8;35;6.6666666667;0;0;0;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";3;;30;4.7666666667;59.1;59;36.666666667;0;3.3333333333;3.3333333333;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";4;;20;5.3;65.35;73;20;0;5;5;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";5;;9;4.8888888889;62.444444444;64;11.111111111;0;0;0;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";6;;17;4.1176470588;67.529411765;74;41.176470588;0;5.8823529412;0;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";7;;6;3.6666666667;42.666666667;26;16.666666667;0;0;0;2023;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:59";="020000287";99;;136;5.5220588235;62.169117647;68.5;35.294117647;0;5.8823529412;3.6764705882;9999;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:02";="590797353";1;;1;1;0.1068493151;0.1068493151;100;0;0;0;2023;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:02";="590797353";99;;1;1;0.1068493151;0.1068493151;100;0;0;0;9999;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:45";="590782421";12;;2;15.5;63;63;50;0;100;0;2022;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:45";="590782421";1;;2;11;76.5;76.5;50;50;0;50;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:45";="590782421";3;;1;0;69;69;0;0;0;0;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:45";="590782421";4;;3;5.3333333333;60.666666667;68;33.333333333;0;0;33.333333333;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:45";="590782421";5;;3;7.3333333333;54.333333333;67;0;0;0;0;2023;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:45";="590782421";99;;11;8.2727272727;63;69;27.272727273;9.0909090909;18.181818182;18.181818182;9999;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";12;;1;12;93;93;0;0;0;0;2022;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";1;;1;11;83;83;100;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";2;;1;0;46;46;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";4;;1;11;87;87;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";5;;1;2;86;86;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";6;;1;4;88;88;0;0;0;0;2023;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:59";="800000051";99;;6;6.6666666667;80.5;86.5;16.666666667;0;0;0;9999;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:19";="800000135";1;;1;11;97;97;0;0;0;0;2023;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:19";="800000135";99;;1;11;97;97;0;0;0;0;9999;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";12;;9;12.444444444;62.111111111;67;44.444444444;0;0;0;2022;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";1;;43;7.7906976744;72.23255814;76;55.813953488;0;0;4.6511627907;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";2;;32;9.28125;73.625;81;40.625;0;0;9.375;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";3;;38;5.6052631579;73.736842105;75;42.105263158;0;0;5.2631578947;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";4;;21;4.4761904762;72.904761905;78;42.857142857;0;0;0;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";5;;19;7.4210526316;75.052631579;76;36.842105263;0;0;10.526315789;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";6;;31;7.3870967742;75.806451613;79;64.516129032;0;0;3.2258064516;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";7;;14;6.2857142857;69.428571429;65.5;35.714285714;0;0;0;2023;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:32";="590782165";99;;207;7.2898550725;72.956521739;76;47.342995169;0;0;4.8309178744;9999;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";12;;3;14.666666667;76.333333333;83;33.333333333;0;0;33.333333333;2022;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";1;;11;4.6363636364;70.636363636;76;27.272727273;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";2;;10;8.1;74.7;75;30;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";3;;5;8.4;71.2;74;60;20;0;20;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";4;;4;15;72.5;83;25;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";5;;11;6.4545454545;77.090909091;77;18.181818182;0;9.0909090909;9.0909090909;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";6;;10;10.5;83.3;88;20;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";7;;5;6.6;83.4;90;60;0;0;0;2023;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:33";="620101360";99;;59;8.2542372881;76.220338983;80;30.508474576;1.6949152542;1.6949152542;5.0847457627;9999;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:09";="590781662";99;;;;;0;;;;;9999;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";12;;1;9;71;71;0;0;0;0;2022;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";2;;2;11.5;87.5;87.5;50;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";3;;16;10.6875;79.375;84.5;37.5;0;0;6.25;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";4;;10;18.4;86.1;89.5;50;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";5;;11;7.0909090909;74.090909091;72;27.272727273;0;0;27.272727273;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";6;;10;2.6;71.4;77;40;0;0;30;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";7;;8;5.75;79.125;82.5;50;0;0;0;2023;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:56";="590781621";99;;58;9.2586206897;78.25862069;83;39.655172414;0;0;12.068965517;9999;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:38";="590052056";99;;;;;0;;;;;9999;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:34:55";="590781795";4;;1;14;89;89;0;0;0;0;2023;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:55";="590781795";7;;2;6.5;72;72;0;0;0;0;2023;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:55";="590781795";99;;3;9;77.666666667;72;0;0;0;0;9999;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";2;;1;8;90;90;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";4;;1;15;87;87;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";5;;1;12;85;85;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";6;;2;18.5;84.5;84.5;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";7;;1;19;94;94;0;0;0;0;2023;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:08";="620100677";99;;6;15.166666667;87.5;88.5;0;0;0;0;9999;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";12;;2;10;83.5;83.5;50;0;0;0;2022;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";1;;9;7.2222222222;58.276103501;74;55.555555556;0;11.111111111;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";2;;8;7.25;58.375;56;37.5;12.5;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";3;;9;9;67.888888889;73;55.555555556;11.111111111;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";4;;6;7.8333333333;54;58;33.333333333;0;0;16.666666667;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";5;;8;8.75;65.625;76;50;12.5;12.5;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";6;;4;7.5;81;85;50;25;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";7;;5;10.2;79.8;86;80;0;0;0;2023;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:48";="590781415";99;;51;8.2745098039;65.519312382;76;50.980392157;7.8431372549;3.9215686275;1.9607843137;9999;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";12;;6;9.5;79.166666667;82.5;0;0;16.666666667;0;2022;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";1;;24;4.2083333333;67.416666667;67;29.166666667;4.1666666667;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";2;;11;3.6363636364;60.272727273;63;36.363636364;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";3;;2;16.5;88.5;88.5;100;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";4;;12;5;72.757762557;77;41.666666667;0;25;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";5;;7;5.7142857143;64.428571429;72;42.857142857;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";6;;15;2.8666666667;66.066666667;74;26.666666667;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";7;;5;2.4;59;57;40;0;0;0;2023;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:57";="620103440";99;;82;4.7073170732;67.59869696;72;32.926829268;1.2195121951;4.8780487805;0;9999;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:43";="800000085";99;;;;;0;;;;;9999;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";7;;1;185;61;61;100;100;100;0;2022;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";11;;1;56;53;53;0;100;0;100;2022;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";12;;33;14;61.636363636;66;51.515151515;12.121212121;33.333333333;6.0606060606;2022;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";1;;286;6.1188811189;58.482517483;59.5;44.755244755;6.6433566434;8.3916083916;3.8461538462;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";2;;190;5.2473684211;58.936842105;61;50;6.3157894737;12.631578947;6.3157894737;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";3;;217;7.0737327189;62.156682028;65;52.534562212;4.6082949309;12.442396313;6.9124423963;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";4;;158;6.2341772152;61.879746835;64;56.962025316;8.2278481013;12.025316456;5.6962025316;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";5;;153;5.5555555556;60.117647059;64;55.555555556;3.9215686275;15.032679739;6.5359477124;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";6;;134;4.8805970149;58.701492537;61;59.701492537;3.7313432836;8.9552238806;4.4776119403;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";7;;89;3.4606741573;57.280898876;59;55.056179775;3.3707865169;11.235955056;3.3707865169;2023;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:33";="590780193";99;;1262;6.1664025357;59.824881141;62;52.218700475;5.8637083994;11.965134707;5.4675118859;9999;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";1;;4;7.25;74.25;75;25;50;0;25;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";2;;2;16;64;64;100;50;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";3;;1;9;67;67;0;100;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";4;;1;6;75;75;100;100;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";5;;4;22.5;54.25;52.5;75;75;0;25;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";6;;2;7;71;71;50;50;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";7;;1;17;93;93;0;100;0;0;2023;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:37";="020004404";99;;15;13.133333333;67.933333333;71;53.333333333;66.666666667;0;13.333333333;9999;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";12;;5;11.6;86.2;86;40;0;0;0;2022;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";1;;5;1.4;53.6;69;60;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";2;;7;1.4285714286;68.142857143;73;28.571428571;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";3;;12;10.5;73.5;82;58.333333333;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";4;;5;13.2;85.4;84;40;0;20;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";5;;9;5.3333333333;63.777777778;83;33.333333333;0;11.111111111;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";6;;4;12;85.5;90;25;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";7;;4;11.25;85;88;75;0;0;0;2023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:57";="590781605";99;;51;8;73.352941176;81;45.098039216;0;3.9215686275;0;9999;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:23";="590781811";99;;;;;0;;;;;9999;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";12;;4;8.75;80.25;85;100;0;0;25;2022;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";1;;17;13.529411765;76.647058824;79;58.823529412;0;0;17.647058824;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";2;;5;9.8;73.2;78;40;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";3;;7;6.4285714286;75.571428571;81;42.857142857;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";4;;6;6.3333333333;91.166666667;91.5;33.333333333;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";5;;11;8.3636363636;84.272727273;86;27.272727273;0;0;9.0909090909;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";6;;5;6.6;78.6;83;0;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";7;;3;7.6666666667;80.333333333;81;33.333333333;0;0;0;2023;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:00";="800000093";99;;58;9.3965517241;79.775862069;83.5;43.103448276;0;0;8.6206896552;9999;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";12;;9;18.444444444;79.666666667;88;55.555555556;0;0;0;2022;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";1;;22;6.7727272727;71.636363636;71.5;54.545454545;4.5454545455;9.0909090909;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";2;;29;6.7586206897;72.896551724;77;37.931034483;3.4482758621;10.344827586;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";3;;16;6.75;73.25;82;37.5;0;0;6.25;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";4;;9;9.2222222222;68.333333333;72;55.555555556;11.111111111;33.333333333;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";5;;13;6.1538461538;67.538461538;76;15.384615385;7.6923076923;0;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";6;;9;5.2222222222;71.444444444;73;33.333333333;0;22.222222222;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";7;;14;8.6428571429;78.571428571;81.5;64.285714286;14.285714286;7.1428571429;0;2023;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:03";="600100713";99;;121;7.8512396694;72.851239669;77;43.801652893;4.958677686;9.0909090909;0.826446281;9999;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";12;;1;11;72;72;100;0;0;0;2022;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";1;;6;8.6666666667;87.166666667;88;33.333333333;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";2;;3;20;86.333333333;91;33.333333333;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";3;;3;14.333333333;77.333333333;76;66.666666667;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";4;;4;9.75;87.75;87.5;50;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";5;;4;17;84.25;84.5;25;0;0;0;2023;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:45";="020000048";99;;21;13;84.476190476;83;42.857142857;0;0;0;9999;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";12;;9;14.888888889;67.333333333;72;77.777777778;22.222222222;44.444444444;11.111111111;2022;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";1;;35;11.228571429;71.771428571;77;40;11.428571429;14.285714286;5.7142857143;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";2;;30;10.533333333;78.5;84.5;36.666666667;3.3333333333;10;10;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";3;;25;9;72.04;73;56;12;24;4;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";4;;20;12.25;73.55;77.5;60;0;15;5;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";5;;32;7.96875;81.71875;86;34.375;9.375;0;6.25;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";6;;38;7.6578947368;70.447368421;74;44.736842105;2.6315789474;10.526315789;2.6315789474;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";7;;12;5;76.75;86;33.333333333;0;16.666666667;0;2023;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:30";="590782215";99;;201;9.5472636816;74.417910448;79;44.776119403;6.9651741294;13.432835821;5.4726368159;9999;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";12;;3;13.333333333;71.666666667;71;100;0;0;0;2022;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";1;;8;9.375;74.5;78.5;62.5;0;0;12.5;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";2;;5;18;74.8;82;80;20;0;20;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";3;;2;25;42.631506849;42.631506849;50;0;0;50;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";4;;4;18.25;70;73.5;25;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:09";="620100685";5;;7;9.7142857143;72.285714286;73;71.428571429;0;0;0;2023;2023.7;X620100685;31AUG23;16:57:50
