"champ";"statut";"annee";"periode";"date du resultat";"ipe";dmpp;N;nbj;pctj;nbsej;nbj2;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/22 15:00:25";="600100713";D32;1;93;1.2436480342;1;0;77.132923242;D32;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:25";="600100713";C67;5;89;1.1901577962;1;0;78.323081038;C67;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:25";="600100713";K57;2;86;1.1500401177;2;86;79.473121155;K57;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:25";="600100713";80%;264;5354;;164;796;;;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:25";="600100713";Tot;356;6532;;233;833;;;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";R52;95;1079;14.903314917;50;0;14.903314917;R52;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";L89;30;625;8.6325966851;12;172;23.535911602;L89;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";C78;43;494;6.8232044199;23;0;30.359116022;C78;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";Z99;22;414;5.7182320442;9;0;36.077348066;Z99;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";Z93;22;337;4.6546961326;13;0;40.732044199;Z93;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";B96;22;279;3.8535911602;15;0;44.585635359;B96;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";B95;18;258;3.5635359116;10;0;48.149171271;B95;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";L98;8;235;3.2458563536;2;0;51.395027624;L98;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";E46;22;233;3.2182320442;12;0;54.613259669;E46;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";R13;15;232;3.2044198895;7;0;57.817679558;R13;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";E66;10;225;3.1077348066;4;0;60.925414365;E66;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";S21;10;218;3.0110497238;5;111;63.936464088;S21;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";C79;25;215;2.9696132597;15;0;66.906077348;C79;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";L97;9;215;2.9696132597;5;21;69.875690608;L97;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";S91;9;152;2.0994475138;4;0;71.975138122;S91;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";E43;10;148;2.044198895;5;0;74.019337017;E43;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";S81;12;144;1.9889502762;7;22;76.008287293;S81;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";R26;9;137;1.8922651934;6;0;77.900552486;R26;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";S31;9;133;1.8370165746;5;0;79.737569061;S31;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";80%;396;5662;;195;215;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:36";="600100721";Tot;538;7002;;283;238;;;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";E11;56;1029;4.3709115623;20;1029;4.3709115623;E11;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";L89;64;996;4.2307365559;24;971;8.6016481183;L89;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";R53;72;879;3.7337524424;45;875;12.335400561;R53;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";T81;52;791;3.3599524255;26;791;15.695352986;T81;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C79;50;718;3.0498683204;26;718;18.745221307;C79;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z48;36;696;2.9564183162;13;696;21.701639623;Z48;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C78;50;545;2.3150114689;29;545;24.016651092;C78;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I77;28;540;2.2937728315;11;540;26.310423923;I77;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C34;37;488;2.0728910033;20;488;28.383314927;C34;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";R26;30;482;2.0474046385;11;482;30.430719565;R26;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z43;10;440;1.869000085;3;440;32.29971965;Z43;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C50;25;416;1.7670546258;9;416;34.066774276;C50;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";E86;25;400;1.6990909863;9;400;35.765865262;E86;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I83;18;392;1.6651091666;4;392;37.430974429;I83;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I70;19;370;1.5716591623;5;370;39.002633591;I70;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";L97;20;368;1.5631637074;8;368;40.565797298;L97;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z94;19;360;1.5291818877;8;358;42.094979186;Z94;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z93;19;334;1.4187409736;8;276;43.51372016;Z93;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";E46;18;321;1.3635205165;8;321;44.877240676;E46;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";T84;18;321;1.3635205165;6;321;46.240761193;T84;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z96;21;304;1.2913091496;10;304;47.532070342;Z96;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";A41;21;298;1.2658227848;10;298;48.797893127;A41;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";J67;12;282;1.1978591454;3;282;49.995752273;J67;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I50;21;277;1.176620508;8;277;51.172372781;I50;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C77;23;269;1.1426386883;11;269;52.315011469;C77;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";N18;18;253;1.0746750488;6;253;53.389686518;N18;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C18;20;248;1.0534364115;7;248;54.443122929;C18;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";G12;11;245;1.0406932291;4;245;55.483816158;G12;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";J84;10;244;1.0364455017;2;244;56.52026166;J84;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C61;20;236;1.0024636819;10;236;57.522725342;C61;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z45;12;231;0.9812250446;4;231;58.503950387;Z45;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";G40;15;221;0.9387477699;7;221;59.442698156;G40;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C67;16;220;0.9345000425;7;220;60.377198199;C67;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";J18;17;220;0.9345000425;6;210;61.311698241;J18;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";T83;6;207;0.8792795854;2;207;62.190977827;T83;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z85;9;205;0.8707841305;2;205;63.061761957;Z85;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";L02;11;204;0.866536403;6;204;63.92829836;L02;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";G11;8;196;0.8325545833;2;196;64.760852944;G11;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I80;10;196;0.8325545833;4;196;65.593407527;I80;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";G31;11;190;0.8070682185;3;190;66.400475745;G31;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";B25;7;185;0.7858295812;1;185;67.186305327;B25;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";F03;12;184;0.7815818537;6;184;67.96788718;F03;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";R52;11;169;0.7178659417;4;169;68.685753122;R52;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";G95;7;165;0.7008750319;2;165;69.386628154;G95;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I10;7;165;0.7008750319;1;165;70.087503186;I10;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C20;7;161;0.683884122;2;161;70.771387308;C20;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";T87;6;161;0.683884122;1;161;71.45527143;T87;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";S81;9;157;0.6668932121;4;157;72.122164642;S81;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C64;8;155;0.6583977572;4;155;72.780562399;C64;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z90;11;155;0.6583977572;6;155;73.438960156;Z90;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";R32;6;152;0.6456545748;1;152;74.084614731;R32;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I42;9;149;0.6329113924;2;149;74.717526124;I42;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Z95;11;148;0.6286636649;6;148;75.346189788;Z95;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C95;9;144;0.6116727551;4;144;75.957862544;C95;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";S72;7;142;0.6031773001;3;142;76.561039844;S72;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";G20;9;140;0.5946818452;2;140;77.155721689;G20;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";C25;15;138;0.5861863903;9;138;77.741908079;C25;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";A46;5;135;0.5734432079;1;135;78.315351287;A46;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";I87;5;135;0.5734432079;1;135;78.888794495;I87;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";M85;6;132;0.5607000255;2;132;79.44949452;M85;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";T79;8;123;0.5224704783;1;123;79.971964999;T79;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";80%;496;7564;;222;7465;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:22";="800000028";Tot;547;8106;;255;7924;;;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";R53;168;1767;17.388309388;71;1518;17.388309388;R53;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";L98;27;536;5.2745522535;10;536;22.662861641;L98;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";C79;25;392;3.8575083645;12;304;26.520370006;C79;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";R26;21;390;3.8378271994;6;390;30.358197205;R26;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";G30;41;383;3.7689431214;15;375;34.127140327;G30;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";C34;17;382;3.7591025389;5;382;37.886242866;C34;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";I83;18;339;3.3359574887;5;334;41.222200354;I83;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";I63;14;334;3.2867545759;1;334;44.50895493;I63;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";J86;11;334;3.2867545759;1;334;47.795709506;J86;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";E46;27;333;3.2769139933;12;307;51.072623499;E46;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";G35;15;333;3.2769139933;2;282;54.349537493;G35;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";C50;20;273;2.6864790396;9;273;57.036016532;C50;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";C78;32;262;2.5782326314;15;262;59.614249164;C78;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";F01;14;260;2.5585514662;2;149;62.17280063;F01;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";I70;33;250;2.4601456406;8;250;64.63294627;I70;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";C67;12;214;2.1058846684;5;214;66.738830939;C67;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";R52;12;203;1.9976382602;7;203;68.736469199;R52;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";Z43;9;199;1.9582759299;3;199;70.694745129;Z43;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";I99;24;182;1.7909860264;5;169;72.485731155;I99;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";U07;23;167;1.6433772879;20;165;74.129108443;U07;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";S98;7;128;1.259594568;2;128;75.388703011;S98;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";C95;18;124;1.2202322377;10;124;76.608935249;C95;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";G08;18;124;1.2202322377;10;124;77.829167487;G08;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";Z29;16;117;1.1513481598;10;117;78.980515647;Z29;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";80%;367;4330;;143;3838;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:16";="800000036";Tot;416;4851;;163;4279;;;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z93;183;2676;9.0512430238;55;2493;9.0512430238;Z93;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";L89;103;1993;6.7410789785;33;1993;15.792322002;L89;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z48;78;1261;4.2651784204;27;883;20.057500423;Z48;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R13;64;1053;3.5616438356;22;907;23.619144258;R13;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";I70;54;1023;3.4601725013;14;808;27.07931676;I70;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E43;50;849;2.871638762;18;849;29.950955522;E43;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C78;81;832;2.8141383393;34;813;32.765093861;C78;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";G30;35;761;2.5739895146;10;761;35.339083376;G30;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z46;61;733;2.4792829359;20;716;37.818366312;Z46;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E66;33;685;2.3169288009;10;681;40.135295112;E66;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R26;43;676;2.2864874006;20;669;42.421782513;R26;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C79;70;668;2.2594283781;26;530;44.681210891;C79;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";F00;22;431;1.4578048368;7;431;46.139015728;F00;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z96;16;347;1.1736851006;5;306;47.312700829;Z96;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";T84;19;343;1.1601555894;7;343;48.472856418;T84;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";J98;33;339;1.1466260781;14;323;49.619482496;J98;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C09;11;334;1.1297141891;1;334;50.749196685;C09;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";D29;11;334;1.1297141891;1;334;51.878910874;D29;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E22;11;334;1.1297141891;1;334;53.008625063;E22;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";I83;14;334;1.1297141891;2;334;54.138339252;I83;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E44;42;330;1.1161846778;4;330;55.25452393;E44;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z43;17;324;1.095890411;6;324;56.350414341;Z43;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E11;19;322;1.0891256553;7;322;57.439539997;E11;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";I63;15;319;1.0789785219;5;319;58.518518519;I63;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";I65;14;316;1.0688313885;4;316;59.587349907;I65;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";I74;19;314;1.0620666328;5;314;60.64941654;I74;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z90;33;314;1.0620666328;8;314;61.711483173;Z90;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";K42;14;306;1.0350076104;4;306;62.746490783;K42;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R64;25;291;0.9842719432;12;291;63.730762726;R64;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";D61;11;286;0.9673600541;2;286;64.69812278;D61;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E10;25;264;0.8929477423;9;264;65.591070523;E10;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z89;20;255;0.862506342;7;255;66.453576865;Z89;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";T81;16;250;0.8455944529;8;250;67.299171317;T81;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C71;14;248;0.8388296973;4;248;68.138001015;C71;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R06;15;244;0.825300186;4;244;68.963301201;R06;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";B44;15;241;0.8151530526;5;241;69.778454253;B44;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R40;21;239;0.808388297;11;239;70.58684255;R40;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";L98;20;229;0.7745645189;8;186;71.361407069;L98;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";B37;10;212;0.7170640961;3;212;72.078471165;B37;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";E56;10;212;0.7170640961;3;212;72.795535261;E56;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";K55;10;212;0.7170640961;3;212;73.512599357;K55;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";K65;10;212;0.7170640961;3;212;74.229663453;K65;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C61;9;196;0.6629460511;1;196;74.892609504;C61;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";C77;26;194;0.6561812955;11;194;75.5487908;C77;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R11;20;193;0.6527989176;8;117;76.201589718;R11;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R02;8;188;0.6358870286;2;188;76.837476746;R02;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";G81;12;187;0.6325046508;5;187;77.469981397;G81;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";R47;5;183;0.6189751395;2;183;78.088956536;R47;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";J44;18;181;0.6122103839;5;181;78.70116692;J44;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";D48;11;175;0.591916117;5;175;79.293083037;D48;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Z94;9;171;0.5783866058;3;171;79.871469643;Z94;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";80%;595;8262;;204;6979;;;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:20";="800000069";Tot;687;9135;;244;7503;;;2022.11;X800000069;22DEC22;12:54:07
