"champ";"statut";"annee";"periode";"date du resultat";"ipe";diags;nbsej_diagp;nbseq_diagp;nbj_diagp;nbsej_dmpp;nbseq_dmpp;nbj_dmpp;nbsej_dmpa;nbseq_dmpa;nbj_dmpa;nbsej_das;nbseq_das;nbj_das;i;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/27 13:05:30";="020000022";U099;0;0;0;0;0;0;0;0;0;5;6;91;13;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/30 15:37:42";="590048476";U099;0;0;0;2;2;3;0;0;0;0;0;0;13;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 11:03:26";="590780193";U099;0;0;0;1;3;11;1;1;11;2;3;121;13;2022.11;X590780193;30DEC22;11:03:01
"had";"dgf";"2022";"11";"2023/01/03 14:07:34";="800000028";U099;0;0;0;1;1;84;0;0;0;0;0;0;13;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 12:54:34";="800000069";U099;0;0;0;0;0;0;0;0;0;13;16;322;13;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/28 15:59:37";="800000085";U099;0;0;0;0;0;0;1;1;25;0;0;0;13;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/22 10:53:29";="800000523";U099;0;0;0;4;7;232;4;4;253;1;2;109;13;2022.11;X800000523;22DEC22;10:53:02
