"champ";"statut";"annee";"periode";"date du resultat";"ipe";diags;nbsej_diagp;nbseq_diagp;nbj_diagp;nbsej_dmpp;nbseq_dmpp;nbj_dmpp;nbsej_dmpa;nbseq_dmpa;nbj_dmpa;nbsej_das;nbseq_das;nbj_das;i;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/01/26 11:34:12";="800000523";U099;0;0;0;4;7;284;4;5;262;1;2;109;13;2022.12;X800000523;26JAN23;11:33:47
"had";"dgf";"2022";"12";"2023/01/27 16:29:42";="800000069";U099;0;0;0;0;0;0;0;0;0;13;17;330;13;2022.12;X800000069;27JAN23;16:29:15
"had";"dgf";"2022";"12";"2023/01/31 11:17:23";="020000022";U099;0;0;0;0;0;0;0;0;0;6;9;145;13;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/02/01 15:50:10";="800000085";U099;0;0;0;0;0;0;1;1;25;0;0;0;13;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:28";="590048476";U099;0;0;0;2;2;3;0;0;0;0;0;0;13;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:59";="800000028";U099;0;0;0;1;1;84;0;0;0;0;0;0;13;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:15:17";="590780193";U099;0;0;0;1;3;11;1;1;11;2;3;121;13;2022.12;X590780193;06FEB23;14:14:49
