"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghpcp;mpcp;mpca;ikmin;ikmax;N;nbseq;nbj;pctj;nbsej;nbsejc;dms;pctcum;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0445;04;13;30;30;8;8;182;1.8624641834;8;3;21;62.627916496;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";1985;09;00;30;30;6;6;182;1.8624641834;6;3;31.666666667;64.490380679;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0444;04;13;40;40;10;10;154;1.5759312321;9;3;20.666666667;66.066311912;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0945;08;13;50;50;1;1;153;1.5656979124;1;;;67.632009824;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0417;04;09;30;30;6;6;149;1.5247646336;5;1;14;69.156774458;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0884;08;01;40;40;7;7;135;1.381498158;5;1;11;70.538272616;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0382;04;02;30;30;4;4;113;1.1563651248;4;2;50;71.69463774;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0946;08;13;40;40;10;10;109;1.1154318461;3;;;72.810069587;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";1140;09;25;40;40;1;1;109;1.1154318461;1;1;109;73.925501433;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";2090;13;01;50;50;2;2;108;1.1051985264;2;1;62;75.030699959;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0477;05;00;60;60;21;21;105;1.0744985673;21;21;5;76.105198526;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";2169;14;25;30;30;3;3;105;1.0744985673;3;3;35;77.179697094;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0883;08;01;50;50;4;4;101;1.0335652886;4;1;7;78.213262382;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";0879;08;00;40;40;9;9;96;0.9823986901;4;;;79.195661072;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";80%;;;10;60;419;419;7739;;;;;79.195661072;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2022/12/22 15:00:24";="600100713";Tous;;;10;100;578;578;9772;;392;250;15.212;100;2022.11;X600100713;22DEC22;15:00:15
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0367;04;00;40;40;38;22;591;8.4609878311;22;16;30.4375;8.4609878311;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0021;01;04;20;20;11;1;334;4.7816750179;1;1;334;13.242662849;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1012;09;00;50;50;14;6;304;4.3521832498;6;6;50.666666667;17.594846099;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1047;09;07;50;50;15;6;292;4.1803865426;6;5;53.4;21.775232641;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1011;09;00;60;60;17;9;283;4.0515390122;8;7;36.285714286;25.826771654;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1956;06;04;40;40;14;7;258;3.6936292054;7;7;36.857142857;29.520400859;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0740;07;00;50;50;13;4;242;3.4645669291;4;3;78.333333333;32.984967788;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1013;09;00;40;40;15;9;236;3.3786685755;9;5;36.8;36.363636364;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0252;03;00;60;60;15;8;185;2.6485325698;8;8;23.125;39.012168933;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";2126;14;01;40;40;7;2;180;2.5769506084;2;2;90;41.589119542;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1985;09;00;30;30;8;3;175;2.5053686471;3;1;9;44.094488189;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1573;14;09;40;40;6;1;161;2.3049391553;1;1;161;46.399427344;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0301;03;09;30;30;8;5;149;2.1331424481;5;3;38.333333333;48.532569792;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0368;04;00;30;30;15;10;139;1.9899785254;10;4;8;50.522548318;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";2774;03;00;40;40;14;10;128;1.8324982105;10;7;15.857142857;52.355046528;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";2775;03;00;50;50;10;7;126;1.8038654259;7;7;18;54.158911954;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0646;06;09;40;40;5;1;124;1.7752326414;1;;;55.934144596;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0647;06;09;30;30;5;1;124;1.7752326414;1;1;124;57.709377237;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0770;07;06;40;40;6;3;123;1.7609162491;3;2;30;59.470293486;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1975;07;04;30;30;7;5;106;1.5175375805;5;;;60.987831067;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1032;09;03;40;40;4;1;100;1.4316392269;1;;;62.419470293;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0758;07;03;40;40;7;3;97;1.3886900501;3;;;63.808160344;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1976;07;04;10;20;20;17;90;1.2884753042;13;5;9.8;65.096635648;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0263;03;02;50;50;5;2;72;1.0307802434;2;2;36;66.127415891;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0372;04;01;60;60;3;1;69;0.9878310666;1;;;67.115246958;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0629;06;05;40;40;3;1;69;0.9878310666;1;1;69;68.103078024;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0617;06;01;40;40;8;5;66;0.9448818898;5;4;14.75;69.047959914;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0283;03;06;40;40;4;2;65;0.9305654975;2;2;32.5;69.978525412;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1998;09;07;30;30;3;2;65;0.9305654975;2;1;56;70.909090909;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0501;05;06;40;40;9;6;64;0.9162491052;6;6;10.666666667;71.825340014;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0765;07;05;40;40;4;2;62;0.8876163207;2;2;31;72.712956335;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0298;03;09;60;60;3;1;60;0.8589835361;1;1;60;73.571939871;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0879;08;00;40;40;4;2;57;0.8160343593;2;2;28.5;74.38797423;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1074;09;12;30;30;3;1;55;0.7874015748;1;1;55;75.175375805;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1038;09;05;40;40;2;2;53;0.7587687903;2;1;23;75.934144596;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0668;06;12;30;30;2;1;52;0.744452398;1;;;76.678596994;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0369;04;00;10;20;13;12;50;0.7158196135;12;3;5.3333333333;77.394416607;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";1957;06;04;30;30;5;3;50;0.7158196135;3;3;16.666666667;78.11023622;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0877;08;00;60;60;25;25;49;0.7015032212;25;24;2;78.811739442;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";0679;06;14;30;30;8;6;48;0.6871868289;6;3;4;79.498926271;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";80%;;;10;60;378;215;5553;;;;;79.498926271;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/02 09:22:34";="600100721";Tous;;;10;70;538;336;6985;;283;227;22.898678414;100;2022.11;X600100721;02JAN23;9:22:25
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1012;09;00;50;50;64;30;1182;14.472878658;30;21;34.714285714;14.472878658;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1011;09;00;60;60;51;22;926;11.338312722;22;18;43.777777778;25.81119138;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0252;03;00;60;60;59;33;807;9.8812293376;33;31;19.741935484;35.692420718;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1013;09;00;40;40;28;13;435;5.3263132117;13;7;20.857142857;41.018733929;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1084;09;14;40;40;14;5;274;3.3549651035;5;1;122;44.373699033;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0367;04;00;40;40;29;20;265;3.2447655198;20;14;11.571428571;47.618464552;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0679;06;14;30;30;10;3;242;2.9631443615;3;2;22.5;50.581608914;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";2122;14;00;40;40;12;5;217;2.6570344068;5;;;53.238643321;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1985;09;00;30;30;11;7;214;2.6203012122;6;;;55.858944533;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1010;09;00;70;70;16;10;189;2.3141912575;10;10;18.9;58.17313579;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0368;04;00;30;30;14;9;187;2.2897024611;9;8;23.125;60.462838251;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0366;04;00;50;50;13;11;173;2.1182808865;10;5;14.4;62.581119138;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";2123;14;00;30;30;11;6;170;2.0815476919;5;;;64.66266683;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0365;04;00;60;60;10;4;130;1.5917717644;3;1;42;66.254438594;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1083;09;14;50;50;9;5;128;1.567282968;5;4;21;67.821721562;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1573;14;09;40;40;7;2;127;1.5550385699;2;2;63.5;69.376760132;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";2775;03;00;50;50;11;7;117;1.432594588;7;5;14.2;70.80935472;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0402;04;06;40;40;5;2;113;1.3836169952;2;1;5;72.192971715;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0369;04;00;10;20;15;14;108;1.3223950043;14;14;7.7142857143;73.51536672;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";2124;14;00;20;20;6;3;108;1.3223950043;3;1;1;74.837761724;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0206;02;14;30;30;6;4;97;1.1877066242;4;3;25.333333333;76.025468348;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";0324;03;14;40;40;6;4;93;1.1387290315;4;;;77.16419738;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";1031;09;03;50;50;5;2;89;1.0897514387;2;2;44.5;78.253948818;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";2121;14;00;50;50;3;2;89;1.0897514387;2;;;79.343700257;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";80%;;;10;70;415;223;6480;;;;;79.343700257;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2023/01/03 14:07:20";="800000028";Tous;;;10;70;552;313;8167;;258;193;22.875647668;100;2022.11;X800000028;03JAN23;14:07:11
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0367;04;00;40;40;21;8;442;9.1115233972;8;3;55;9.1115233972;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";1011;09;00;60;60;32;19;396;8.1632653061;13;11;29.909090909;17.274788703;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";1012;09;00;50;50;21;9;371;7.6479076479;9;7;29;24.922696351;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";1013;09;00;40;40;12;2;336;6.9264069264;2;1;2;31.849103278;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0416;04;09;40;40;18;6;317;6.5347351062;4;;;38.383838384;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";1085;09;14;30;30;11;3;240;4.9474335189;1;;;43.331271903;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0375;04;01;30;30;15;12;185;3.8136466708;12;1;8;47.144918573;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0678;06;14;40;40;14;7;179;3.6899608328;7;2;5;50.834879406;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0368;04;00;30;30;15;10;169;3.4838177695;9;1;44;54.318697176;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0417;04;09;30;30;9;4;163;3.3601319316;4;;;57.678829107;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0764;07;05;50;50;7;3;129;2.6592455164;3;2;11.5;60.338074624;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0366;04;00;50;50;6;4;105;2.1645021645;4;1;76;62.502576788;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0410;04;07;30;30;11;8;91;1.8759018759;8;;;64.378478664;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0252;03;00;60;60;11;7;87;1.7934446506;7;6;14.333333333;66.171923315;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0879;08;00;40;40;10;10;83;1.7109874253;10;10;8.3;67.88291074;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0411;04;07;10;20;19;18;82;1.6903731189;14;3;3.6666666667;69.573283859;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0634;06;07;40;40;4;1;78;1.6079158936;1;;;71.181199753;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0376;04;01;10;20;22;20;75;1.5460729746;17;5;2.2;72.727272727;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0418;04;09;10;20;6;4;69;1.4223871367;2;;;74.149659864;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0382;04;02;30;30;7;5;66;1.3605442177;5;;;75.510204082;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";1568;14;07;50;50;3;1;52;1.0719439291;1;;;76.582148011;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";1573;14;09;40;40;2;1;51;1.0513296228;1;;;77.633477633;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0205;02;14;40;40;5;3;50;1.0307153164;3;1;16;78.66419295;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";0945;08;13;50;50;7;5;48;0.9894867038;5;3;5.3333333333;79.653679654;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";80%;;;10;60;288;170;3864;;;;;79.653679654;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 09:39:14";="800000036";Tous;;;10;70;416;277;4851;;163;93;16.064516129;100;2022.11;X800000036;22DEC22;9:39:05
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1011;09;00;60;60;50;22;921;9.8862172606;21;16;40.875;9.8862172606;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0368;04;00;30;30;45;19;879;9.4353799914;18;6;70.5;19.321597252;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1012;09;00;50;50;38;23;575;6.1721769;20;9;28.444444444;25.493774152;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0679;06;14;30;30;24;5;572;6.1399742379;5;4;116.5;31.63374839;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0678;06;14;40;40;14;3;410;4.4010304852;3;;;36.034778875;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0375;04;01;30;30;28;18;346;3.7140403607;18;3;7.3333333333;39.748819236;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0677;06;14;50;50;18;7;328;3.5208243881;7;3;39.666666667;43.269643624;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0616;06;01;50;50;29;24;277;2.9733791327;9;3;7.3333333333;46.243022757;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1085;09;14;30;30;13;5;268;2.8767711464;5;2;30;49.119793903;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1084;09;14;40;40;12;5;258;2.7694289395;5;2;18;51.889222842;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1083;09;14;50;50;8;1;233;2.5010734221;1;;;54.390296264;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0178;02;09;50;50;17;9;230;2.46887076;8;6;25.833333333;56.859167024;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0367;04;00;40;40;14;10;183;1.9643623873;10;4;16;58.823529412;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";2122;14;00;40;40;9;3;170;1.8248175182;3;1;13;60.64834693;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0411;04;07;10;20;35;31;166;1.7818806355;30;12;8.25;62.430227565;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0369;04;00;20;20;9;7;133;1.4276513525;7;3;18.666666667;63.857878918;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0147;02;03;50;50;9;6;131;1.4061829111;6;4;28.75;65.264061829;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0645;06;09;50;50;5;2;131;1.4061829111;2;;;66.67024474;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0673;06;13;50;50;15;11;117;1.2559038214;3;;;67.926148562;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0409;04;07;40;40;11;8;109;1.1700300558;8;1;42;69.096178617;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0374;04;01;40;40;7;5;107;1.1485616144;5;2;22;70.244740232;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0410;04;07;30;30;20;16;103;1.1056247316;16;3;4;71.350364964;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";2123;14;00;30;30;9;7;101;1.0841562903;6;2;23.5;72.434521254;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0817;07;14;30;30;3;1;91;0.9768140833;1;;;73.411335337;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0878;08;00;50;50;5;2;91;0.9768140833;2;1;18;74.38814942;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0674;06;13;40;40;6;5;87;0.9338772005;1;;;75.322026621;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1973;07;04;50;50;8;6;87;0.9338772005;1;;;76.255903821;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1010;09;00;70;70;6;3;85;0.9124087591;3;3;28.333333333;77.168312581;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1998;09;07;30;30;3;1;85;0.9124087591;1;;;78.08072134;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";1536;13;14;40;40;6;4;80;0.8587376556;2;;;78.939458995;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";0300;03;09;40;40;4;2;72;0.7728638901;2;1;12;79.712322885;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";80%;;;10;70;480;271;7426;;;;;79.712322885;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/22 12:54:18";="800000069";Tous;;;10;80;706;437;9316;;253;140;25.142857143;100;2022.11;X800000069;22DEC22;12:54:07
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";1012;09;00;50;50;35;11;678;18.933258866;11;8;50.125;18.933258866;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";0367;04;00;40;40;26;9;524;14.632784139;9;8;23.75;33.566043005;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";0368;04;00;30;30;17;9;260;7.2605417481;9;7;34.428571429;40.826584753;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";1084;09;14;40;40;13;5;245;6.8416643396;5;4;57.25;47.668249092;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";1572;14;09;50;50;10;2;226;6.3110862887;2;2;113;53.979335381;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";1017;09;01;50;50;8;2;198;5.5291817928;2;1;136;59.508517174;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:32";="800000077";0416;04;09;40;40;5;1;133;3.7140463558;1;1;133;63.22256353;2022.11;X800000077;26DEC22;10:01:24
