"champ";"statut";"annee";"periode";"date du resultat";"ipe";finess;type;moiss;moist;mnt_am;mnt3;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;3;9;218374.15367;-5.82077E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;3;10;218374.15367;8.731149E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;3;11;218374.15367;-8.73115E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;4;200826.44302;200826.44302;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;5;199477.69495;-1348.748064;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;6;204097.76956;4620.074608;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;7;204097.76956;-5.82077E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;8;204097.76956;1.74623E-10;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;9;204097.76956;-1.45519E-10;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;10;204097.76956;0;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;4;11;204097.76956;-2.91038E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;5;217539.05304;217539.05304;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;6;217539.05304;0;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;7;217539.05304;8.731149E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;8;217539.05304;-2.91038E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;9;217539.05304;-2.91038E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;10;217539.05304;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;5;11;217539.05304;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;5;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;6;223661.1033;223661.1033;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;7;223661.1033;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;8;223661.1033;5.820766E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;9;223661.1033;-8.73115E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;10;223661.1033;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;6;11;223661.1033;-8.73115E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;5;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;6;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;7;222543.86805;222543.86805;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;8;222543.86805;8.731149E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;9;222543.86805;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;10;222543.86805;-1.16415E-10;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;7;11;222543.86805;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;5;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;6;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;7;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;8;212243.32573;212243.32573;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;9;212243.32573;2.910383E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;10;211936.01544;-307.3102896;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;8;11;211936.01544;-8.73115E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;5;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;6;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;7;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;8;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;9;199697.57645;199697.57645;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;10;199009.42539;-688.1510528;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;9;11;199009.42539;-5.82077E-11;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;5;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;6;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;7;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;8;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;9;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;10;236719.26708;236719.26708;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;10;11;236719.26708;0;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;1;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;2;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;3;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;4;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;5;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;6;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;7;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;8;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;9;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;10;0;;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/27 13:05:45";="020000022";020000022;10;11;11;229044.51594;229044.51594;2022.11;X020000022;27DEC22;13:05:07
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;1;389364.39205;389364.39205;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;2;389364.39205;-3.49246E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;3;389364.39205;1.74623E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;4;389364.39205;0;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;5;389364.39205;3.49246E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;6;389364.39205;-2.91038E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;7;389364.39205;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;8;389364.39205;2.910383E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;9;389364.39205;-3.49246E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;10;389364.39205;2.910383E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;1;11;389364.39205;0;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;1;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;2;374513.20962;374513.20962;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;3;374513.20962;4.656613E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;4;374513.20962;-3.49246E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;5;374513.20962;1.164153E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;6;374513.20962;-2.91038E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;7;374513.20962;0;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;8;374513.20962;2.910383E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;9;374513.20962;-2.32831E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;10;374513.20962;2.910383E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;2;11;374513.20962;-3.49246E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;1;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;2;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;3;441810.18902;441810.18902;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;4;441810.18902;1.74623E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;5;440578.11986;-1232.06916;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;6;441810.18902;1232.06916;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;7;441810.18902;1.164153E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;8;441810.18902;1.74623E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;9;441810.18902;1.74623E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;10;441810.18902;-2.32831E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;3;11;441810.18902;-1.16415E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;1;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;2;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;3;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;4;425812.79699;425812.79699;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;5;418984.55309;-6828.2439;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;6;426050.3851;7065.832005;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;7;426050.3851;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;8;426050.3851;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;9;426050.3851;5.820766E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;10;426050.3851;5.820766E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;4;11;426050.3851;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;1;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;2;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;3;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;4;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;5;407371.21818;407371.21818;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;6;413733.32123;6362.103045;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;7;413733.32123;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;8;413733.32123;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;9;413733.32123;1.74623E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;10;413733.32123;-2.32831E-10;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;5;11;413733.32123;5.820766E-11;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;1;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;2;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;3;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;4;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;5;0;;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;6;384464.90653;384464.90653;2022.11;X590048476;30DEC22;15:37:12
"had";"dgf";"2022";"11";"2022/12/30 15:38:06";="590048476";590048476;10;6;7;384464.90653;-5.82077E-11;2022.11;X590048476;30DEC22;15:37:12
