"champ";"statut";"annee";"periode";"date du resultat";"ipe";mpcp;N;nbseq;nbj;pctj;ik;avqphysm;avqpsym;agem;mpcacodm;nbcim;nbsej;nbsejc;dms;pctcum;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";03;23;18;230;6.422786931;40;7.5217391304;3.3826086957;73.026086957;53.043478261;27;17;16;11.8125;91.594526669;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";06;8;5;129;3.6023457135;40;10.992248062;2.4651162791;66.914728682;100;14;5;4;28;95.196872382;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";02;6;3;104;2.9042166992;40;15.903846154;6.7115384615;88.557692308;92.307692308;5;3;2;5;98.101089081;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";07;2;2;26;0.7260541748;40;10.923076923;2.9230769231;52.307692308;100;7;2;1;4;98.827143256;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";08;3;3;19;0.5305780508;50;15.684210526;7.4210526316;82.210526316;100;6;3;3;6.3333333333;99.357721307;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";01;1;1;15;0.4188774085;40;12;2;66;100;3;1;1;15;99.776598715;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";10;1;1;8;0.2234012846;60;5;2;21;0;2;1;1;8;100;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/26 10:01:31";="800000077";99;218;109;3581;;40;10.578050824;3.3317509076;74.43311924;50.917431193;95;100;88;29.772727273;100;2022.11;X800000077;26DEC22;10:01:24
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";04;202;146;2204;33.845208845;30;12.398366606;4.3235027223;72.107985481;69.646098004;72;89;77;20.805194805;33.845208845;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";09;111;52;2173;33.369164619;50;7.5853658537;2.6470317533;71.4109526;23.239760699;41;34;20;60.85;67.214373464;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";14;29;11;634;9.7358722359;30;15.495268139;7.1608832808;83.32807571;91.009463722;13;8;3;88.333333333;76.9502457;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";06;23;14;345;5.2979115479;40;8.0579710145;3.6347826087;50.605797101;93.623188406;10;10;9;27.888888889;82.248157248;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";08;24;13;345;5.2979115479;50;6.2115942029;2.8637681159;67.956521739;80.579710145;11;10;7;24;87.546068796;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";02;16;9;251;3.8544226044;50;9.1274900398;2.203187251;57.111553785;100;9;8;6;14.666666667;91.4004914;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";03;20;15;193;2.9637592138;50;7.7150259067;2.6839378238;63.979274611;55.958549223;16;14;10;16.1;94.364250614;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";07;11;5;184;2.8255528256;40;12.054347826;3.6304347826;78.451086957;84.239130435;8;3;1;29;97.18980344;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";13;8;6;71;1.0902948403;50;7.338028169;2.3098591549;57.676056338;11.267605634;7;6;4;2.75;98.28009828;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";10;8;5;68;1.0442260442;40;11.852941176;2.6764705882;53.897058824;69.117647059;7;3;3;22.666666667;99.324324324;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";05;3;2;44;0.6756756757;60;5.2727272727;2;59.727272727;27.272727273;2;2;;;100;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/28 15:59:23";="800000085";99;455;278;6512;;40;10.152487715;3.7217444717;70.537776413;63.296703297;142;174;140;27.571428571;100;2022.11;X800000085;28DEC22;15:59:16
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";04;131;85;1523;27.786900201;30;12.981615233;4.8759028234;77.223900197;73.604727511;57;65;54;21.796296296;27.786900201;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";03;117;82;1125;20.52545156;40;9.4897777778;3.7182222222;69.238222222;78.844444444;80;81;68;12.397058824;48.312351761;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";09;59;31;958;17.478562306;40;7.0918580376;2.2964509395;64.972860125;31.732776618;42;31;26;25.384615385;65.790914067;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";06;22;9;419;7.6445904032;40;14.804295943;4.6443914081;87.062052506;96.420047733;13;8;3;19.666666667;73.43550447;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";02;37;26;398;7.2614486408;30;11.997487437;4.5854271357;82.977386935;92.462311558;34;25;18;17.944444444;80.696953111;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";14;18;7;352;6.4221857325;40;12.860795455;2.2102272727;75.346590909;100;18;7;5;34.4;87.119138843;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";07;13;6;236;4.3057836161;40;11.457627119;2.0423728814;60.194915254;93.220338983;12;6;5;39.6;91.424922459;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";08;28;20;216;3.9408866995;50;8.1990740741;3.537037037;81.625;68.981481481;13;20;17;10.705882353;95.365809159;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";01;7;2;171;3.1198686371;30;11.040935673;2;55.099415205;100;6;2;1;7;98.485677796;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";13;5;2;78;1.4230979748;40;4.9230769231;2;60.846153846;100;5;2;1;12;99.908775771;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";10;1;1;5;0.0912242292;60;4;2;60;0;2;1;1;5;100;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/27 14:51:18";="800000093";99;438;271;5481;;40;10.858055099;3.6694033935;72.993979201;73.287671233;163;231;199;18.281407035;100;2022.11;X800000093;27DEC22;14:51:09
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";04;1882;1055;29793;33.673538587;30;13.595811097;5.1705434162;74.758567449;81.68697345;605;629;439;31.813211845;33.673538587;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";09;1098;459;22536;25.471314255;30;10.407259496;3.4947639333;71.980697551;65.943379482;355;297;158;51.151898734;59.144852841;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";08;461;196;9846;11.128441611;30;11.91773309;4.2121673776;70.291481973;84.013812716;260;141;76;64.881578947;70.273294453;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";14;441;187;9024;10.199376102;30;13.666223404;4.7444592199;77.641733156;96.509308511;182;111;32;66.46875;80.472670555;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";06;230;104;4328;4.8917220489;30;13.692005545;4.4514787431;54.46437913;91.982439926;118;75;49;49.816326531;85.364392604;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";12;168;83;2947;3.3308467833;40;8.9457074992;3.5887343061;61.062775704;54.733627418;163;74;62;40.193548387;88.695239387;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";05;126;64;2397;2.7092092771;30;9.8602419691;3.4739257405;69.594493116;81.852315394;59;28;8;33.75;91.404448664;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";10;126;61;2286;2.5837515258;40;10.2944007;3.3302712161;66.476865734;75.940507437;113;43;26;52.153846154;93.98820019;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";13;99;56;1628;1.8400470184;40;9.3077395577;3.941031941;61.987714988;80.896805897;54;32;13;32;95.828247208;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";03;126;87;1235;1.395858764;40;9.6113360324;3.4963562753;55.439432089;75.708502024;213;83;47;14.638297872;97.224105972;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";01;54;22;1199;1.3551697636;30;11.796497081;4.0058381985;41.848206839;100;29;21;17;65.882352941;98.579275736;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";02;43;22;686;0.7753515078;40;11.17638484;3.0874635569;68.616618076;100;46;18;10;20.2;99.354627244;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";22;25;14;402;0.4543605045;80;12.63681592;6.1194029851;0.1274926736;45.273631841;17;14;9;27.222222222;99.808987748;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";11;7;3;125;0.1412812514;30;11.048;3.912;67.2;100;11;3;2;45;99.950269;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";07;4;3;32;0.0361680004;40;9.375;2.75;60.5;100;11;3;1;26;99.986437;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";24;1;1;12;0.0135630001;40;16;8;2;0;2;1;;;100;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:12";="800000523";99;4891;2417;88476;;30;12.080575523;4.3363284959;70.682081357;78.51155183;1063;1384;949;40.518440464;100;2022.11;X800000523;22DEC22;10:53:02
