"champ";"statut";"annee";"periode";"date du resultat";"ipe";libel;annee;mois;COUNT;PERCENT;noligne;nonval;count1;evol;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;4;170;8.1888246628;1;;216;-21.2962963;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;4;1540;;3;;1572;-2.03562341;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;5;191;9.2003853565;1;;174;9.7701149425;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;5;1670;;3;;1399;19.370979271;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;6;171;8.2369942197;1;;178;-3.93258427;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;6;1492;;3;;1552;-3.865979381;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;7;179;8.6223506744;1;;159;12.578616352;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;7;1516;;3;;1346;12.630014859;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;8;171;8.2369942197;1;;146;17.123287671;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;8;1431;;3;;1178;21.477079796;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;9;185;8.9113680154;1;;178;3.9325842697;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;9;1443;;3;;1388;3.9625360231;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;10;162;7.8034682081;1;;195;-16.92307692;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;10;1240;;3;;1467;-15.47375596;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;11;148;7.1290944123;1;;199;-25.6281407;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;11;1238;;3;;1488;-16.80107527;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nombre de RAPSS transmis;2022;12;174;8.3815028902;1;;158;10.126582278;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/30 11:42:22";="590782652";Nb de journées de présence;2022;12;1468;;3;;1401;4.7822983583;2022.12;X590782652;30JAN23;11:42:15
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;1;83;9.9163679809;1;;79;5.0632911392;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;1;845;;3;;936;-9.722222222;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;2;86;10.27479092;1;;70;22.857142857;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;2;759;;3;;956;-20.60669456;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;3;64;7.6463560335;1;;77;-16.88311688;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;3;929;;3;;1087;-14.53541858;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;4;60;7.1684587814;1;;68;-11.76470588;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;4;923;;3;;958;-3.653444676;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;5;61;7.2879330944;1;;60;1.6666666667;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;5;881;;3;;968;-8.987603306;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;6;69;8.2437275986;1;;66;4.5454545455;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;6;927;;3;;993;-6.64652568;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;7;69;8.2437275986;1;;67;2.9850746269;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;7;924;;3;;1013;-8.785784798;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;8;64;7.6463560335;1;;69;-7.246376812;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;8;905;;3;;934;-3.104925054;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;9;67;8.0047789725;1;;57;17.543859649;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;9;862;;3;;832;3.6057692308;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;10;72;8.6021505376;1;;60;20;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;10;980;;3;;835;17.365269461;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;11;80;9.5579450418;1;;54;48.148148148;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;11;899;;3;;683;31.625183016;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nombre de RAPSS transmis;2022;12;62;7.4074074074;1;;80;-22.5;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/01/31 11:17:08";="020000022";Nb de journées de présence;2022;12;748;;3;;767;-2.477183833;2022.12;X020000022;31JAN23;11:17:03
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;1;48;9.696969697;1;;49;-2.040816327;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;1;692;;3;;599;15.525876461;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;2;51;10.303030303;1;;53;-3.773584906;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;2;695;;3;;696;-0.143678161;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;3;34;6.8686868687;1;;44;-22.72727273;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;3;616;;3;;721;-14.5631068;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;4;32;6.4646464646;1;;44;-27.27272727;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;4;463;;3;;656;-29.42073171;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;5;44;8.8888888889;1;;45;-2.222222222;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;5;568;;3;;657;-13.54642314;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;6;37;7.4747474747;1;;38;-2.631578947;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;6;500;;3;;554;-9.747292419;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;7;30;6.0606060606;1;;44;-31.81818182;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;7;470;;3;;651;-27.80337942;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;8;43;8.6868686869;1;;40;7.5;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;8;694;;3;;598;16.053511706;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;9;45;9.0909090909;1;;32;40.625;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;9;620;;3;;543;14.180478821;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;10;45;9.0909090909;1;;36;25;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;10;636;;3;;580;9.6551724138;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;11;48;9.696969697;1;;37;29.72972973;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;11;590;;3;;606;-2.640264026;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nombre de RAPSS transmis;2022;12;38;7.6767676768;1;;31;22.580645161;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:52";="800000085";Nb de journées de présence;2022;12;483;;3;;582;-17.01030928;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;1;200;9.519276535;1;;184;8.6956521739;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;1;1698;;3;;1887;-10.01589825;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;2;179;8.5197524988;1;;166;7.8313253012;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;2;1608;;3;;1773;-9.306260575;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;3;209;9.9476439791;1;;193;8.2901554404;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;3;1800;;3;;2138;-15.80916745;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;4;199;9.4716801523;1;;174;14.367816092;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;4;1807;;3;;1883;-4.036112586;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;5;181;8.6149452642;1;;177;2.2598870056;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;5;1761;;3;;1832;-3.875545852;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;6;177;8.4245597335;1;;194;-8.762886598;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;6;1623;;3;;1876;-13.48614072;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;7;166;7.900999524;1;;166;0;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;7;1475;;3;;1771;-16.71372106;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;8;172;8.1865778201;1;;177;-2.824858757;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;8;1647;;3;;1915;-13.99477807;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;9;164;7.8058067587;1;;202;-18.81188119;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;9;1262;;3;;1840;-31.41304348;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;10;144;6.8538791052;1;;201;-28.35820896;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;10;1225;;3;;1774;-30.9470124;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;11;151;7.1870537839;1;;174;-13.2183908;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;11;1262;;3;;1809;-30.23770039;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nombre de RAPSS transmis;2022;12;159;7.5678248453;1;;216;-26.38888889;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:11";="590048476";Nb de journées de présence;2022;12;1595;;3;;2107;-24.29995254;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;1;48;7.9470198675;1;;97;-50.51546392;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;1;745;;3;;849;-12.24970554;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;2;50;8.2781456954;1;;107;-53.27102804;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;2;609;;3;;865;-29.59537572;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;3;55;9.1059602649;1;;95;-42.10526316;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;3;812;;3;;810;0.2469135802;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;4;53;8.7748344371;1;;101;-47.52475248;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;4;848;;3;;900;-5.777777778;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;5;63;10.430463576;1;;99;-36.36363636;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;5;804;;3;;830;-3.13253012;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;6;47;7.7814569536;1;;89;-47.19101124;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;6;691;;3;;775;-10.83870968;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;7;44;7.2847682119;1;;84;-47.61904762;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;7;791;;3;;705;12.19858156;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;8;55;9.1059602649;1;;87;-36.7816092;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;8;786;;3;;797;-1.380175659;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;9;49;8.1125827815;1;;91;-46.15384615;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;9;665;;3;;783;-15.07024266;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;10;40;6.6225165563;1;;103;-61.16504854;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;10;639;;3;;878;-27.22095672;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;11;48;7.9470198675;1;;104;-53.84615385;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;11;777;;3;;853;-8.909730363;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nombre de RAPSS transmis;2022;12;52;8.6092715232;1;;99;-47.47474747;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:39";="800000028";Nb de journées de présence;2022;12;826;;3;;793;4.1614123581;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;1;297;8.5813348743;1;;246;20.731707317;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;1;1721;;3;;2163;-20.4345816;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;2;261;7.5411730714;1;;247;5.6680161943;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;2;1582;;3;;1690;-6.390532544;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;3;302;8.7258017914;1;;291;3.7800687285;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;3;2175;;3;;2002;8.6413586414;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;4;242;6.9921987865;1;;310;-21.93548387;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;4;1805;;3;;2984;-39.51072386;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;5;307;8.8702687085;1;;288;6.5972222222;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;5;2054;;3;;2051;0.1462701121;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;6;303;8.7546951748;1;;300;1;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;6;1917;;3;;1932;-0.776397516;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;7;238;6.8766252528;1;;313;-23.96166134;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;7;1207;;3;;1925;-37.2987013;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;8;309;8.9280554753;1;;283;9.1872791519;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;8;2551;;3;;2106;21.130104463;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;9;335;9.6792834441;1;;313;7.0287539936;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;9;2044;;3;;2070;-1.256038647;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;10;269;7.7723201387;1;;301;-10.63122924;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;10;2142;;3;;2036;5.2062868369;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;11;310;8.9569488587;1;;243;27.572016461;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;11;2271;;3;;1518;49.604743083;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nombre de RAPSS transmis;2022;12;288;8.3212944236;1;;278;3.5971223022;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb RAPSS en erreur (*);2022;12;8;0.2311470673;2;1;;;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:14:57";="590780193";Nb de journées de présence;2022;12;1819;;3;;1849;-1.622498648;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;1;51;8.6734693878;1;;67;-23.88059701;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;1;603;;3;;914;-34.02625821;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;2;50;8.5034013605;1;;52;-3.846153846;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;2;525;;3;;765;-31.37254902;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;3;56;9.5238095238;1;;52;7.6923076923;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;3;708;;3;;743;-4.710632571;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;4;53;9.0136054422;1;;58;-8.620689655;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;4;718;;3;;811;-11.46732429;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;5;59;10.034013605;1;;51;15.68627451;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;5;745;;3;;718;3.7604456825;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;6;60;10.204081633;1;;47;27.659574468;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nb de journées de présence;2022;6;672;;3;;711;-5.485232068;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:41";="600100721";Nombre de RAPSS transmis;2022;7;42;7.1428571429;1;;55;-23.63636364;2022.12;X600100721;13FEB23;16:00:35
